Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,,,,,,,39.62454,20.80001,102.9118,,,,39.65736,32.35806,103.604,,,,44.39432,0,44.51015,44.34162,38.98673,39.05538,39.02211,39.19392,
,,,,,,,,,,,,,39.63273,20.80001,102.8794,,,,39.64175,32.36088,103.5688,,,,44.34819,0,44.48325,44.29704,38.98077,39.04795,39.00947,39.2155,
,,,,,,,,,,,,,39.62007,20.80001,102.8473,,,,39.64825,32.3401,103.5336,,,,44.30503,0,44.43712,44.2651,38.9966,39.05538,39.01337,39.19392,
,,,,,,,,,,,,,39.62156,20.80001,102.8151,,,,39.64398,32.35302,103.4985,,,,44.26188,0,44.38613,44.21458,39.00983,39.05241,39.01486,39.2168,
,,,,,,,,,,,,,39.64335,20.80001,102.783,,,,39.64993,32.35133,103.4636,,,,44.2217,0,44.36913,44.17966,39.00909,39.0472,38.9933,39.2354,
,,,,,,,,,,,,,39.61951,20.80001,102.7509,,,,39.62818,32.34815,103.429,,,,44.17798,0,44.31664,44.12097,38.9966,39.02807,39.02378,39.20955,
,,,,,,,,,,,,,39.63292,20.80001,102.7189,,,,39.64305,32.35083,103.3946,,,,44.10878,0,44.2621,44.07788,38.99958,39.04739,39.00594,39.19988,
,,,,,,,,,,,,,39.63441,20.80001,102.6869,,,,39.63338,32.35011,103.3602,,,,44.08274,0,44.22493,44.03534,38.9696,39.03699,39.01022,39.20583,
,,,,,,,,,,,,,39.61336,20.80001,102.6549,,,,39.6529,32.3497,103.3264,,,,44.02973,0,44.18458,44.00953,38.98915,39.03977,38.98419,39.19746,
,,,,,,,,,,,,,39.64167,20.80001,102.623,,,,39.65662,32.35021,103.2924,,,,43.98285,0,44.14274,43.95678,38.97258,39.01469,38.98196,39.18649,
,,,,,,,,,,,,,39.64186,20.80001,102.5912,,,,39.66405,32.35001,103.2589,,,,43.9583,0,44.10445,43.92037,38.95768,39.03476,38.9747,39.15524,
,,,,,,,,,,,,,39.6292,20.80001,102.5594,,,,39.65272,32.12997,103.2256,,,,43.93449,0,44.08428,43.87431,38.96904,39.03011,38.96411,39.17086,
,,,,,,,,,,,,,39.61113,20.80001,102.5277,,,,39.61851,31.83673,103.1926,,,,43.8744,0,44.02694,43.84441,38.9696,39.00801,38.97545,39.1558,
,,,,,,,,,,,,,39.63665,20.80001,102.4958,,,,39.64547,31.44557,103.1597,,,,43.83925,0,43.99331,43.82584,38.96233,39.01823,38.96485,39.1558,
,,,,,,,,,,,,,39.64112,20.80001,102.4639,,,,39.6239,31.14409,103.1271,,,,43.81041,0,43.93728,43.76881,38.97034,39.00931,38.98289,39.16473,
,,,,,,,,,,,,,39.64019,20.80001,102.4321,,,,39.64974,30.81546,103.0947,,,,43.77321,0,43.93485,43.73687,38.97053,39.01971,38.9814,39.14557,
,,,,,,,,,,,,,39.64167,20.80001,102.4003,,,,39.63189,30.47504,103.0626,,,,43.74345,0,43.90123,43.70343,38.97053,39.0199,38.98437,39.18946,
,,,,,,,,,,,,,39.62547,20.80001,102.3688,,,,39.65364,30.15153,103.0308,,,,43.69881,0,43.89749,43.70325,38.96289,39.03327,38.97229,39.17682,
,,,,,,,,,,,,,39.62677,20.80001,102.3369,,,,39.65067,29.82068,102.999,,,,43.69062,0,43.8564,43.66239,38.96661,39.00634,38.96634,39.16547,
,,,,,,,,,,,,,39.6508,20.80001,102.3052,,,,39.63487,29.48908,102.9672,,,,43.66737,0,43.80952,43.62394,38.94594,38.9924,38.96281,39.14985,
,,,,,,,,,,,,,39.62323,20.80001,102.2733,,,,39.64919,29.16043,102.9354,,,,43.63407,0,43.7645,43.58884,38.9614,38.99965,38.9589,39.16175,
,,,,,,,,,,,,,39.63813,20.80001,102.2421,,,,39.64249,28.83006,102.9036,,,,43.59519,0,43.7602,43.5554,38.95171,38.99166,38.95444,39.13646,
,,,,,,,,,,,,,39.6156,20.80001,102.2104,,,,39.65885,28.49986,102.8717,,,,43.53567,0,43.73013,43.51919,38.96587,38.96993,38.95593,39.13795,
,,,,,,,,,,,,,39.62845,20.58002,102.1788,,,,39.65067,28.17012,102.8395,,,,43.53102,0,43.68922,43.50359,38.93625,38.97383,38.95686,39.12474,
,,,,,,,,,,,,,39.64019,20.28668,102.1473,,,,39.67279,27.84002,102.8073,,,,43.51632,0,43.6683,43.45882,38.94724,38.95228,38.93678,39.12177,
,,,,,,,,,,,,,39.63218,19.89557,102.1157,,,,39.66257,27.51,102.7748,,,,43.48209,0,43.64066,43.43802,38.93998,38.96027,38.94106,39.11358,
,,,,,,,,,,,,,39.63869,19.59409,102.0842,,,,39.65216,27.18004,102.7426,,,,43.44657,0,43.61376,43.43152,38.93402,38.96993,38.93585,39.10689,
,,,,,,,,,,,,,39.64019,19.26545,102.0525,,,,39.64454,26.85002,102.7102,,,,43.4049,0,43.60032,43.38453,38.92582,38.96231,38.93213,39.08904,
,,,,,,,,,,,,,39.61504,18.92504,102.0208,,,,39.65513,26.52002,102.6773,,,,43.38462,0,43.57024,43.35128,38.92862,38.93742,38.91298,39.10298,
,,,,,,,,,,,,,39.63739,18.38153,101.9888,,,,39.64454,25.97003,102.6448,,,,43.35802,0,43.53083,43.33568,38.92005,38.93129,38.9128,39.09573,
,,,,,,,,,,,,,39.64037,17.75734,101.9565,,,,39.6423,25.56669,102.6118,,,,43.3251,0,43.51215,43.30522,38.92712,38.93519,38.91447,39.07137,
,,,,,,,,,,,,,39.60963,17.47463,101.9242,,,,39.64008,24.91891,102.5788,,,,43.28343,0,43.49123,43.2755,38.88409,38.92776,38.90239,39.09052,
,,,,,,,,,,,,,39.62621,17.43116,101.8921,,,,39.63412,24.38521,102.5459,,,,43.27841,0,43.45612,43.27457,38.89155,38.91513,38.88752,39.07546,
,,,,,,,,,,,,,39.60982,17.33438,101.86,,,,39.64472,23.63694,102.5125,,,,43.25069,0,43.438,43.23835,38.87348,38.9142,38.86223,39.06077,
,,,,,,,,,,,,,39.62677,16.75339,101.8273,,,,39.64528,22.99369,102.4795,,,,43.2293,0,43.41409,43.21384,38.89434,38.91123,38.86613,39.05835,
,,,,,,,,,,,,,39.6223,16.51298,101.7946,,,,39.64695,22.35195,102.4462,,,,43.20902,0,43.37243,43.18319,38.86472,38.89785,38.86465,39.07416,
,,,,,,,,,,,,,39.62361,16.42692,101.7617,,,,39.64974,21.67419,102.4131,,,,43.17852,0,43.35506,43.1557,38.87814,38.87426,38.86,39.04347,
,,,,,,,,,,,,,39.60684,16.56443,101.7288,,,,39.66926,21.01994,102.3798,,,,43.15768,0,43.33115,43.13267,38.8623,38.89042,38.85405,39.05165,
,,,,,,,,,,,,,39.61709,16.50144,101.6958,,,,39.65588,20.36203,102.3463,,,,43.14206,0,43.30669,43.10388,38.86025,38.87556,38.84959,39.0377,
,,,,,,,,,,,,,39.62305,16.49759,101.6625,,,,39.6622,19.69872,102.3127,,,,43.11676,0,43.29025,43.07342,38.84386,38.883,38.85424,39.00553,
,,,,,,,,,,,,,39.62975,16.52115,101.6293,,,,39.67521,19.04023,102.2791,,,,43.09369,0,43.24243,43.05838,38.86007,38.8542,38.8362,39.02171,
,,,,,,,,,,,,,39.62752,16.50673,101.5956,,,,39.67001,18.38033,102.2454,,,,43.05072,0,43.21852,43.03553,38.83175,38.86832,38.84903,39.01223,
,,,,,,,,,,,,,39.62621,16.50849,101.5617,,,,39.64602,17.71976,102.2117,,,,43.04031,0,43.20713,43.01231,38.83622,38.8607,38.83918,39.00181,
,,,,,,,,,,,,,39.62454,16.51213,101.5279,,,,39.65885,17.0601,102.1779,,,,43.02524,0,43.17743,42.98056,38.81256,38.84882,38.83342,39.00869,
,,,,,,,,,,,,,39.62901,16.50912,101.4935,,,,39.65569,16.40006,102.1438,,,,42.99641,0,43.16921,42.96328,38.8161,38.86126,38.81464,38.98191,
,,,,,,,,,,,,,39.62398,16.50991,101.4591,,,,39.66257,15.73998,102.1096,,,,42.99324,0,43.14511,42.95065,38.80195,38.85402,38.80497,38.9953,
,,,,,,,,,,,,,39.62677,16.51038,101.4245,,,,39.65439,15.52005,102.0754,,,,42.94135,0,43.11897,42.93078,38.80511,38.8698,38.7888,38.96908,
,,,,,,,,,,,,,39.62845,16.5098,101.3897,,,,39.64305,15.4467,102.0412,,,,42.90861,0,43.09207,42.89642,38.78705,38.8334,38.78936,38.97894,
,,,,,,,,,,,,,39.61038,16.51003,101.3545,,,,39.66684,15.56891,102.0067,,,,42.90991,0,43.07862,42.88973,38.7917,38.8438,38.79772,38.97447,
,,,,,,,,,,,,,39.62547,16.51007,101.3192,,,,39.65141,15.51188,101.9723,,,,42.8861,0,43.06013,42.84682,38.81256,38.82875,38.79828,38.97131,
,,,,,,,,,,,,,39.62323,16.50997,101.2841,,,,39.64398,15.50916,101.938,,,,42.88033,0,43.04201,42.82899,38.7917,38.81909,38.78043,38.95718,
,,,,,,,,,,,,,39.6156,16.51003,101.2487,,,,39.66238,15.52998,101.9034,,,,42.84518,0,43.01904,42.83252,38.78947,38.81389,38.79158,38.96462,
,,,,,,,,,,,,,39.60908,16.51002,101.2131,,,,39.63729,15.51701,101.8685,,,,42.82378,0,42.97943,42.78423,38.78574,38.8124,38.78508,38.95718,
,,,,,,,,,,,,,39.63255,16.51001,101.1771,,,,39.63877,15.51872,101.8343,,,,42.80295,0,42.99064,42.77532,38.78649,38.80349,38.75812,38.98117,
,,,,,,,,,,,,,39.61727,16.51002,101.1408,,,,39.65216,15.5219,101.7998,,,,42.77375,0,42.94488,42.75693,38.78183,38.77451,38.74418,38.95364,
,,,,,,,,,,,,,39.62752,16.51002,101.1046,,,,39.6291,15.51921,101.7652,,,,42.76277,0,42.95104,42.7287,38.77159,38.80813,38.75961,38.93951,
,,,,,,,,,,,,,39.64484,16.51001,101.0681,,,,39.65364,15.51994,101.7307,,,,42.73431,0,42.89183,42.70047,38.77084,38.78584,38.7544,38.94453,
,,,,,,,,,,,,,39.62249,16.51002,101.0314,,,,39.62966,15.52035,101.6963,,,,42.72854,0,42.90472,42.69601,38.75873,38.78659,38.73377,38.91645,
,,,,,,,,,,,,,39.6292,16.51002,100.9946,,,,39.63189,15.51984,101.6613,,,,42.70176,0,42.86363,42.67651,38.75277,38.74423,38.73302,38.92593,
,,,,,,,,,,,,,39.62826,16.51002,100.9575,,,,39.62966,15.52004,101.6264,,,,42.67255,0,42.85971,42.64902,38.7537,38.78863,38.74195,38.90752,
,,,,,,,,,,,,,39.62752,16.51002,100.9202,,,,39.63357,15.52008,101.5916,,,,42.65042,0,42.83729,42.63211,38.7416,38.78863,38.74548,38.90511,
,,,,,,,,,,,,,39.61634,16.51002,100.8827,,,,39.63115,15.73999,101.5567,,,,42.64223,15,42.81357,42.60611,38.74998,38.75965,38.7373,38.92166,
,,,,,,,,,,,,,39.61858,16.51002,100.8451,,,,39.6371,16.03337,101.5223,,,,42.62289,15,42.79022,42.59943,38.73191,38.76058,38.73061,38.8919,
,,,,,,,,,,,,,39.6156,16.51002,100.8075,,,,39.63636,16.42448,101.4876,,,,42.59312,15,42.78294,42.57918,38.83473,38.86591,38.81854,38.97001,
,,,,,,,,,,,,,39.62007,16.51002,100.7698,,,,39.63282,16.72594,101.453,,,,42.59071,15,42.78125,42.56005,38.96531,39.01154,38.95091,39.09777,
,,,,,,,,,,,,,39.6223,16.51002,100.7322,,,,39.64026,17.0546,101.4188,,,,42.56336,15,42.7538,42.53776,38.84237,38.88448,38.88305,39.07695,
,,,,,,,,,,,,,39.61951,16.51002,100.6944,,,,39.62465,17.39501,101.3845,,,,42.55964,15,42.71476,42.54073,38.73787,38.78362,38.73823,38.89041,
,,,,,,,,,,,,,39.61653,16.51002,100.6563,,,,39.63264,17.71852,101.3505,,,,42.5269,15,42.70729,42.51009,38.90049,38.9025,38.84457,38.96834,
,,,,,,,,,,,,,39.61634,16.73001,100.6186,,,,39.63859,18.26937,101.3163,,,,42.51704,15,42.68338,42.49894,39.06068,39.0786,39.04907,39.1664,
,,,,,,,,,,,,,39.61262,16.80335,100.5807,,,,39.62223,18.6743,101.2823,,,,42.48728,15,42.66993,42.48409,38.84591,38.94262,38.92339,39.11489,
,,,,,,,,,,,,,39.60908,16.90113,100.5429,,,,39.63654,19.32073,101.2482,,,,42.48226,14.98125,42.64602,42.44712,38.78313,38.79104,38.75087,38.9237,
,,,,,,,,,,,,,39.62528,16.8115,100.5052,,,,39.64695,19.6348,101.2149,,,,42.45975,14.99953,42.6378,42.44248,38.95842,38.96343,38.94496,39.06672,
,,,,,,,,,,,,,39.6292,16.83866,100.467,,,,39.62669,20.30994,101.1815,,,,42.4391,15.01827,42.60605,42.43951,38.87739,38.90621,38.89123,39.04886,
,,,,,,,,,,,,,39.62826,16.85043,100.429,,,,39.641,20.63516,101.1482,,,,42.4272,15.03748,42.6081,42.39865,39.11209,39.10535,39.06097,39.15134,
,,,,,,,,,,,,,39.63199,16.83353,100.3906,,,,39.6239,21.2933,101.1147,,,,42.40395,15.07591,42.56981,42.38472,39.09403,39.149,39.17381,39.33136,
,,,,,,,,,,,,,39.63143,17.06087,100.3523,,,,39.64305,21.62613,101.0814,,,,42.39371,15.11531,42.56776,42.36224,38.82505,38.84231,38.87878,39.03827,
,,,,,,,,,,,,,39.61932,17.13494,100.3142,,,,39.63803,22.28486,101.0481,,,,42.38776,15.13694,42.55655,42.35054,38.97108,38.93965,38.92265,39.0325,
,,,,,,,,,,,,,39.62323,17.22978,100.2758,,,,39.641,22.83476,101.0149,,,,42.3712,15.15912,42.54815,42.33197,39.20356,39.20565,39.15913,39.26236,
,,,,,,,,,,,,,39.61262,17.36186,100.2374,,,,39.61646,23.56859,100.9823,,,,42.35279,15.20059,42.52069,42.33048,39.03684,39.08157,39.12325,39.29212,
,,,,,,,,,,,,,39.60461,17.90219,100.1993,,,,39.63933,24.21607,100.9508,,,,42.33028,15.24311,42.49752,42.31934,38.88465,38.87649,38.84959,39.00479,
,,,,,,,,,,,,,39.63068,18.15795,100.1613,,,,39.63338,24.85981,100.9196,,,,42.31335,15.26794,42.49304,42.29036,39.11433,39.11631,39.0513,39.18035,
,,,,,,,,,,,,,39.62398,18.24734,100.1226,,,,39.62371,25.31482,100.8888,,,,42.30591,15.31214,42.46372,42.25303,39.05472,39.05333,39.05279,39.23837,
,,,,,,,,,,,,,39.62696,18.32249,100.0839,,,,39.6239,25.8969,100.8587,,,,42.27969,15.35744,42.46372,42.25544,39.21399,39.20863,39.17233,39.31499,
,,,,,,,,,,,,,39.61727,18.68259,100.0455,,,,39.64008,26.45717,100.8289,,,,42.26108,15.40388,42.42281,42.22053,39.07317,39.13191,39.14258,39.31723,
,,,,,,,,,,,,,39.61262,19.29747,100.0073,,,,39.61572,26.76963,100.799,,,,42.24118,15.45147,42.41739,42.2144,38.95022,38.96473,38.9576,39.11786,
,,,,,,,,,,,,,39.60908,19.42752,99.96897,,,,39.61572,26.81457,100.7691,,,,42.21737,15.48151,42.37275,42.18542,39.14041,39.14919,39.09201,39.21029,
,,,,,,,,,,,,,39.62323,19.57586,99.93025,,,,39.64305,26.68046,100.7397,,,,42.19281,15.53105,42.37873,42.19898,39.38387,39.39568,39.37627,39.50637,
,,,,,,,,,,,,,39.62305,19.65362,99.89198,,,,39.61944,26.75488,100.7099,,,,42.19951,15.58182,42.37705,42.17372,39.04131,39.10757,39.1331,39.3455,
,,,,,,,,,,,,,39.60759,19.77233,99.85336,,,,39.63859,26.74997,100.6802,,,,42.18389,15.63387,42.34586,42.17948,39.07167,39.05185,39.00222,39.13888,
,,,,,,,,,,,,,39.62901,19.88727,99.81466,,,,39.61052,26.72844,100.6506,,,,42.17254,15.66847,42.36024,42.16481,39.20598,39.20621,39.20152,39.34624,
,,,,,,,,,,,,,39.61485,19.77107,99.77576,,,,39.61814,26.74443,100.6206,,,,42.18463,15.72268,42.37032,42.18542,39.36003,39.34906,39.2796,39.3812,
,,,,,,,,,,,,,39.61485,19.81023,99.73621,,,,39.63654,26.74095,100.5903,,,,42.24174,15.77824,42.37051,42.21514,39.36897,39.37878,39.38575,39.52868,
,,,,,,,,,,,,,39.64019,19.82286,99.69707,,,,39.62446,26.73794,100.5595,,,,42.24546,15.8352,42.41665,42.2508,39.07708,39.09847,39.08755,39.28096,
,,,,,,,,,,,,,39.61336,19.80139,99.6576,,,,39.63729,26.7411,100.5281,,,,42.26276,15.87483,42.42655,42.26733,39.16425,39.16906,39.1093,39.22945,
,,,,,,,,,,,,,39.61969,19.81149,99.61783,,,,39.63041,26.74,100.4967,,,,42.28712,15.91545,42.44597,42.28869,39.45931,39.44844,39.41029,39.51957,
,,,,,,,,,,,,,39.62025,19.81191,99.57835,,,,39.61944,26.73968,100.4646,,,,42.30052,15.97584,42.45195,42.31469,39.23262,39.30745,39.35545,39.5019,
,,,,,,,,,,,,,39.62025,19.80826,99.53865,,,,39.61851,26.74026,100.4323,,,,42.32303,16.03773,42.47567,42.32974,39.08657,39.09401,39.06766,39.21754,
,,,,,,,,,,,,,39.63292,19.81055,99.49931,,,,39.63784,26.73998,100.3998,,,,42.33102,16.08243,42.49734,42.33643,39.33767,39.33271,39.31362,39.42528,
,,,,,,,,,,,,,39.61485,19.81024,99.45971,,,,39.63357,26.73997,100.3667,,,,42.34814,16.14699,42.52423,42.37432,39.36823,39.31339,39.2928,39.42584,
,,,,,,,,,,,,,39.62007,19.80969,99.42028,,,,39.63134,26.74007,100.3335,,,,42.37939,16.19441,42.53563,42.37636,39.4988,39.49321,39.45639,39.56067,
,,,,,,,,,,,,,39.62007,19.81016,99.38054,,,,39.62948,26.74001,100.3001,,,,42.38683,16.26177,42.56309,42.39586,39.26633,39.29389,39.30544,39.47363,
,,,,,,,,,,,,,39.6156,19.81003,99.34112,,,,39.61554,26.74002,100.2662,,,,42.40264,16.33082,42.56608,42.43301,39.22461,39.20695,39.18069,39.33211,
,,,,,,,,,,,,,39.6128,19.80996,99.30162,,,,39.63412,26.74003,100.2319,,,,42.42552,16.38284,42.57896,42.41815,39.64335,39.61209,39.50399,39.61349,
,,,,,,,,,,,,,39.6156,19.81005,99.26227,,,,39.61126,26.74002,100.1977,,,,42.42775,16.45491,42.59391,42.42409,39.52246,39.57792,39.59843,39.79947,
,,,,,,,,,,,,,39.63665,19.81001,99.22301,,,,39.62093,26.74002,100.1629,,,,42.42552,16.52878,42.59521,42.44861,39.20374,39.24206,39.20951,39.40371,
,,,,,,,,,,,,,39.63367,19.81001,99.18359,,,,39.61628,26.74002,100.1277,,,,42.44208,16.58575,42.60511,42.44248,39.47272,39.44714,39.37329,39.50637,
,,,,,,,,,,,,,39.62398,19.81002,99.14392,,,,39.61126,26.74002,100.0922,,,,42.44338,16.64414,42.61894,42.44564,39.84062,39.89816,39.78136,39.84763,
,,,,,,,,,,,,,39.60666,19.81001,99.10449,,,,39.61944,26.74002,100.0562,,,,42.44728,16.72275,42.62286,42.44564,39.59548,39.67878,39.72206,39.8984,
,,,,,,,,,,,,,39.62454,19.81001,99.06464,,,,39.62669,26.74002,100.0193,,,,42.4458,16.80332,42.61333,42.42391,39.33861,39.38677,39.32849,39.49725,
,,,,,,,,,,,,,39.62025,19.81002,99.02468,,,,39.61182,26.74002,99.98181,,,,42.4458,16.86715,42.62136,42.44564,39.70147,39.66113,39.5421,39.65738,
,,,,,,,,,,,,,39.62901,19.81002,98.98447,,,,39.61646,26.74002,99.94334,,,,42.46663,16.97008,42.61707,42.43969,39.83913,39.87587,39.87358,40.06206,
,,,,,,,,,,,,,39.621,19.81002,98.94419,,,,39.62093,26.74002,99.90458,,,,42.45677,17.03855,42.60213,42.42911,39.40567,39.47314,39.48112,39.67728,
,,,,,,,,,,,,,39.61206,19.81002,98.90378,,,,39.60085,26.74002,99.86501,,,,42.43371,17.08952,42.61165,42.42614,39.61429,39.62473,39.57612,39.70945,
,,,,,,,,,,,,,39.61709,19.81002,98.86324,,,,39.61405,26.74002,99.825,,,,42.43836,17.16006,42.59615,42.42688,39.963,39.98064,39.87004,39.93486,
,,,,,,,,,,,,,39.60982,19.81002,98.82256,,,,39.60754,26.74002,99.78419,,,,42.42775,17.21312,42.59447,42.41815,39.91978,39.97748,39.97397,40.14891,
,,,,,,,,,,,,,39.61355,19.81002,98.7816,,,,39.612,26.74002,99.74346,,,,42.44598,17.26655,42.59671,42.42261,39.54481,39.58739,39.56646,39.79054,
,,,,,,,,,,,,,39.61727,19.81002,98.74067,,,,39.61423,26.74002,99.70194,,,,42.3952,17.32033,42.59241,42.40923,39.87061,39.79785,39.72857,39.84466,
,,,,,,,,,,,,,39.61932,19.81002,98.69926,,,,39.62148,26.74002,99.65986,,,,42.4099,17.39367,42.57149,42.37803,40.12822,40.19537,40.1939,40.36242,
,,,,,,,,,,,,,39.60982,19.81002,98.65795,,,,39.61795,26.74002,99.61728,,,,42.37511,17.44953,42.54217,42.36447,39.57462,39.68491,39.70049,39.93988,
,,,,,,,,,,,,,39.61131,19.81002,98.61639,,,,39.60735,26.74002,99.57444,,,,42.39446,17.487,42.54385,42.35184,39.76927,39.76256,39.67967,39.80895,
,,,,,,,,,,,,,39.61876,19.81002,98.57482,,,,39.60828,26.74002,99.53137,,,,42.36749,17.5431,42.53544,42.31618,40.31897,40.38261,40.35917,40.44666,
,,,,,,,,,,,,,39.57946,19.81002,98.5332,,,,39.62018,26.74002,99.48775,,,,42.3513,17.59998,42.522,42.31247,39.88141,39.99698,40.13831,40.32838,
,,,,,,,,,,,,,39.61578,19.81002,98.49128,,,,39.61405,26.74002,99.44438,,,,42.3141,17.65718,42.47343,42.28201,39.62323,39.68417,39.65495,39.81471,
,,,,,,,,,,,,,39.59417,19.81002,98.44917,,,,39.61107,26.74002,99.4007,,,,42.29159,17.69592,42.44466,42.26436,40.31319,40.31203,40.23666,40.30904,
,,,,,,,,,,,,,39.60591,19.81002,98.40703,,,,39.61349,26.74002,99.35699,,,,42.2382,17.75322,42.41366,42.2352,40.01068,40.12924,40.21509,40.41895,
,,,,,,,,,,,,,39.59473,19.81002,98.36473,,,,39.62316,26.74002,99.31306,,,,42.23188,17.82951,42.43234,42.2079,39.78641,39.80732,39.77542,39.95922,
,,,,,,,,,,,,,39.58058,19.81002,98.32198,,,,39.58672,26.74002,99.26892,,,,42.20472,17.86946,42.4017,42.19527,40.30854,40.26615,40.09611,40.09982,
,,,,,,,,,,,,,39.60535,19.81002,98.27923,,,,39.60215,26.74002,99.2246,,,,42.21049,17.92792,42.36827,42.16295,40.35567,40.41605,40.39858,40.53147,
,,,,,,,,,,,,,39.60666,19.81002,98.23666,,,,39.60958,26.74002,99.18097,,,,42.17049,17.98658,42.3382,42.13509,39.79461,39.83704,39.84011,40.0271,
,,,,,,,,,,,,,39.59864,19.81002,98.19462,,,,39.60233,26.74002,99.13725,,,,42.14891,18.04539,42.3212,42.13268,40.26551,40.12906,40.00743,40.06504,
,,,,,,,,,,,,,39.5843,19.81002,98.15298,,,,39.58598,26.74002,99.09438,,,,42.16528,18.08607,42.30233,42.13268,40.42049,40.48199,40.48577,40.62055,
,,,,,,,,,,,,,39.60144,19.81002,98.11169,,,,39.61944,26.74002,99.05178,,,,42.11599,18.14515,42.30252,42.08141,39.84602,39.92045,39.9405,40.1372,
,,,,,,,,,,,,,39.60069,19.81002,98.07036,,,,39.60884,26.74002,99.00977,,,,42.10781,18.18558,42.2816,42.06674,40.1096,40.10398,40.03959,40.15338,
,,,,,,,,,,,,,39.60218,19.81002,98.02919,,,,39.59341,26.74002,98.96865,,,,42.10111,18.24433,42.25377,42.06748,40.63266,40.68206,40.67986,40.81341,
,,,,,,,,,,,,,39.59921,19.81002,97.98888,,,,39.58672,26.52002,98.92806,,,,42.05814,18.32232,42.25844,42.0686,39.98312,40.09785,40.16359,40.43532,
,,,,,,,,,,,,,39.60237,19.81002,97.949,,,,39.59992,26.22669,98.88839,,,,42.04698,18.38249,42.23658,42.0229,40.16269,40.06088,39.95556,40.0762,
,,,,,,,,,,,,,39.60535,19.81002,97.90936,,,,39.61052,25.83558,98.8494,,,,42.04921,18.42391,42.2435,42.03461,40.66712,40.68261,40.6345,40.76654,
,,,,,,,,,,,,,39.59399,19.81002,97.87005,,,,39.59546,25.5341,98.8112,,,,42.0401,18.50231,42.21043,41.98279,40.1096,40.20559,40.22234,40.43178,
,,,,,,,,,,,,,39.61187,19.81002,97.83106,,,,39.61126,25.20546,98.77406,,,,42.01777,18.56281,42.19699,41.9917,40.37299,40.16323,40.01803,40.13627,
,,,,,,,,,,,,,39.60815,19.81002,97.79286,,,,39.62613,24.86504,98.73734,,,,41.99192,18.62321,42.16112,41.9826,40.79658,40.79853,40.73489,40.8268,
,,,,,,,,,,,,,39.59343,19.81002,97.75502,,,,39.62371,24.54153,98.70166,,,,41.98299,18.68393,42.16449,41.93579,40.13717,40.21098,40.23573,40.45113,
,,,,,,,,,,,,,39.60442,19.81002,97.71756,,,,39.62539,24.21068,98.66685,,,,41.97015,18.72573,42.14543,41.92632,40.61701,40.49686,40.28183,40.29398,
,,,,,,,,,,,,,39.59921,19.81002,97.68097,,,,39.62743,23.87909,98.63304,,,,41.95378,18.7856,42.11779,41.92094,40.74312,40.79797,40.79866,40.90546,
,,,,,,,,,,,,,39.60666,19.81002,97.64445,,,,39.63561,23.55043,98.60007,,,,41.93537,18.84567,42.12451,41.91796,40.17311,40.14763,40.17847,40.37283,
,,,,,,,,,,,,,39.61709,19.81002,97.6087,,,,39.61702,23.22007,98.56826,,,,41.92105,18.88669,42.09761,41.89865,40.83775,40.73704,40.48856,40.44666,
,,,,,,,,,,,,,39.62621,19.81002,97.57323,,,,39.6371,22.88986,98.53733,,,,41.8937,18.96439,42.08585,41.88528,40.84743,40.8849,40.90444,41.06485,
,,,,,,,,,,,,,39.6128,19.81002,97.53861,,,,39.62892,22.56012,98.50732,,,,41.88012,19.04261,42.06941,41.8615,40.10885,40.17661,40.19111,40.39217,
,,,,,,,,,,,,,39.60535,19.81002,97.50428,,,,39.61182,22.23002,98.47813,,,,41.87064,19.08382,42.0582,41.83643,40.78764,40.75339,40.65365,40.6756,
,,,,,,,,,,,,,39.60759,19.81002,97.47036,,,,39.59862,21.9,98.44943,,,,41.87436,19.14284,42.03878,41.83698,40.69226,40.77327,40.89087,41.03732,
,,,,,,,,,,,,,39.60293,19.81002,97.43705,,,,39.61405,21.35005,98.42117,,,,41.8645,19.22008,42.03037,41.83643,40.23254,40.30293,40.33835,40.50599,
,,,,,,,,,,,,,39.60218,19.81002,97.40385,,,,39.59546,20.94669,98.39343,,,,41.82952,19.26015,42.00067,41.79761,40.9197,40.90942,40.83082,40.91811,
,,,,,,,,,,,,,39.58374,19.81002,97.37114,,,,39.60884,20.29891,98.36607,,,,41.80795,19.31741,41.97882,41.79557,40.59484,40.70565,40.81799,41.01631,
,,,,,,,,,,,,,39.59809,19.81002,97.33857,,,,39.58579,19.76521,98.33925,,,,41.79548,19.39313,41.97508,41.76789,40.60825,40.47327,40.35917,40.50822,
,,,,,,,,,,,,,39.5748,19.81002,97.30654,,,,39.57538,19.01694,98.3124,,,,41.80348,19.43197,41.97377,41.77086,41.02551,41.04317,41.02695,41.0773,
,,,,,,,,,,,,,39.57182,19.81002,97.27481,,,,39.59025,18.37369,98.28593,,,,41.77614,19.48877,41.94669,41.75229,40.5127,40.52584,40.50046,40.71521,
