Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,53.74221,0,123.8337,51.81258,12.32502,123.8337,41.56254,21.12998,107.1729,,,,43.03496,24.26517,107.192,42.79699,38.4367,154.8141,44.30169,0,44.38762,44.55243,44.14952,44.8148,44.49974,42.7444,
,,,,,,,53.79429,0,123.836,51.82846,12.00151,123.836,41.56496,21.12998,107.1359,,,,43.03421,24.92324,107.1414,42.80071,38.04554,154.7921,47.48331,0,47.16626,47.65866,43.25913,42.66242,43.51386,44.01145,
,,,,,,,53.83019,0,123.8392,51.86432,11.67065,123.8392,41.56552,21.12998,107.0989,,,,43.0357,25.25605,107.0919,42.7983,37.74406,154.7712,47.30008,0,47.7496,47.19432,40.7759,41.31233,41.10801,40.36762,
,,,,,,,53.85252,0,123.8429,51.87833,11.33906,123.8429,41.56999,21.12998,107.0617,,,,43.04667,25.91482,107.043,42.80294,37.41543,154.7516,45.43769,0,45.68467,45.46198,42.65355,42.54131,42.31438,42.0892,
,,,,,,,53.88135,0,123.8468,51.90018,11.01041,123.8468,41.56794,21.12998,107.0244,,,,43.05782,26.4647,106.995,42.79755,37.07501,154.7327,46.25932,0,46.36812,46.45677,42.21469,42.59388,43.17179,43.22124,
,,,,,,,53.88432,0,123.8508,51.90466,10.68004,123.8508,41.55285,21.12998,106.9868,,,,43.02436,27.19852,106.9481,42.79105,36.7515,154.7152,46.30545,0,46.65372,46.30893,41.34646,41.84509,42.24577,42.43661,
,,,,,,,53.91372,0,123.8546,51.93231,10.34984,123.8546,41.55956,21.12998,106.9493,,,,43.02901,27.84602,106.9019,42.78491,36.42065,154.6983,45.65421,0,45.94598,45.71457,41.9472,42.22905,42.19446,41.7379,
,,,,,,,53.91725,0,123.8579,51.93735,9.800094,123.8579,41.57744,21.12998,106.9119,,,,43.04741,28.48975,106.8568,42.79402,36.08905,154.6821,45.79633,0,46.06254,45.96179,42.17743,42.28645,42.36476,42.42601,
,,,,,,,53.9232,0,123.8599,51.94202,9.176657,123.8599,41.5834,21.12998,106.8749,,,,43.03719,29.16476,106.8124,42.79755,35.7604,154.666,45.73476,0,46.0829,45.8431,41.80712,41.9519,41.99759,42.05201,
,,,,,,,53.91278,0,123.8586,51.94352,8.455528,123.8586,41.56347,21.12998,106.8377,,,,43.02752,29.82018,106.7688,42.78268,35.43003,154.65,45.51582,0,45.86697,45.64102,41.86449,41.95654,42.0132,42.0853,
,,,,,,,53.90069,0,123.8351,51.95921,7.824093,123.8351,41.58135,21.12998,106.8007,,,,43.03849,30.47823,106.7258,42.79997,35.09983,154.6347,45.55692,0,45.85408,45.68337,41.7572,41.80923,41.7968,41.97074,
,,,,,,,53.92004,0,123.8237,51.93399,7.825426,123.8237,41.56105,21.12998,106.7641,,,,43.01841,31.14105,106.6837,42.79774,34.77008,154.6197,45.53888,0,45.86678,45.61335,41.79277,41.82726,41.82357,41.96107,
,,,,,,,53.8793,0,123.8173,51.93362,7.595016,123.8173,41.56869,21.12998,106.7274,,,,43.03124,31.79982,106.6421,42.80201,34.43998,154.605,45.42876,0,45.74388,45.51918,41.82798,41.86273,41.85332,41.98338,
,,,,,,,53.87837,0,123.7979,51.89645,7.528178,123.7979,41.56924,21.12998,106.6908,,,,43.02604,32.4597,106.6015,42.81986,34.10996,154.5901,45.41257,0,45.70092,45.49596,41.90081,41.93648,41.89478,42.06596,
,,,,,,,53.89195,0,123.7729,51.9127,7.20954,123.7729,41.56049,21.12998,106.6539,,,,43.02157,33.12019,106.5612,42.80889,33.78001,154.5751,45.38058,0,45.65179,45.45139,41.87567,41.94075,41.91932,42.07581,
,,,,,,,53.86516,0,123.7528,51.89122,7.444244,123.7528,41.55155,21.12998,106.6171,,,,43.02808,33.55991,106.5219,42.82432,33.22998,154.56,45.33426,0,45.59874,45.35945,41.78998,41.828,41.81223,42.00347,
,,,,,,,53.83596,0,123.7317,51.88225,7.613987,123.7317,41.57669,21.12998,106.5801,,,,43.02065,34.1466,106.4833,42.80815,32.60665,154.5441,45.2792,0,45.55392,45.32843,41.80917,41.84713,41.82265,41.98283,
,,,,,,,53.82852,0,123.6993,51.86058,7.642591,123.6993,41.54335,21.12998,106.5435,,,,43.02678,34.7089,106.4453,42.80871,31.88555,154.5274,45.26581,0,45.50685,45.29314,41.82873,41.85623,41.83008,41.99603,
,,,,,,,53.79801,0,123.664,51.83369,7.786941,123.664,41.55211,21.12998,106.5067,,,,43.0199,35.45847,106.4078,42.82284,31.25406,154.5091,45.24963,0,45.47845,45.28571,41.78234,41.80329,41.78193,41.97818,
,,,,,,,53.78239,0,123.6306,51.81874,8.121173,123.6306,41.57167,21.12998,106.4698,,,,43.03328,36.09132,106.3714,42.81559,30.59542,154.4884,45.23549,0,45.47024,45.29537,41.75552,41.80051,41.76408,41.93503,
,,,,,,,53.75114,0,123.5898,51.8066,8.290235,123.5898,41.54335,21.12998,106.4331,,,,43.01767,36.29956,106.3355,42.81168,29.92501,154.4655,45.22581,0,45.47453,45.29927,41.78607,41.78862,41.76093,41.93075,
,,,,,,,53.73402,0,123.5431,51.78381,8.506116,123.5431,41.55602,21.12998,106.3966,,,,43.00298,36.38979,106.3005,42.82376,29.2715,154.4402,45.25111,0,45.46575,45.30299,41.76465,41.80032,41.7691,41.93075,
,,,,,,,53.7117,0,123.4956,51.76476,8.745841,123.4956,41.55434,21.12998,106.3602,,,,43.01711,36.26022,106.2662,42.82209,28.61064,154.412,45.24516,0,45.482,45.32954,41.74453,41.82651,41.76613,41.92164,
,,,,,,,53.69551,0,123.4506,51.73413,9.394064,123.4506,41.55695,21.12998,106.3239,,,,43.00744,36.31652,106.2332,42.81112,27.94905,154.3812,45.25985,0,45.47229,45.32583,41.75403,41.79735,41.75721,41.94563,
,,,,,,,53.69551,0,123.399,51.75598,9.542006,123.399,41.55602,21.12998,106.2876,,,,43.01711,36.32218,106.2017,42.82284,27.2904,154.3488,45.27176,0,45.49246,45.30577,41.75124,41.82632,41.76408,41.93131,
,,,,,,,53.68584,0,123.3413,51.72964,9.887303,123.3413,41.55434,21.12998,106.251,,,,43.02306,36.29964,106.1721,42.81001,26.63003,154.3145,45.22786,0,45.4962,45.28942,41.77433,41.80923,41.79662,41.97594,
,,,,,,,53.66278,0,123.2841,51.73936,10.04779,123.2841,41.55975,21.12998,106.2148,,,,43.02789,36.31278,106.1448,42.82748,25.96983,154.2791,45.2286,0,45.47304,45.29333,41.77787,41.81611,41.78639,41.96869,
,,,,,,,53.65906,0,123.2257,51.70368,10.7057,123.2257,41.55155,21.12998,106.1784,,,,43.03198,36.09153,106.1204,42.81242,25.31009,154.2421,45.22358,0,45.4551,45.29017,41.77955,41.82632,41.79978,42.00737,
,,,,,,,53.64194,0,123.1637,51.70667,11.3136,123.1637,41.59029,21.12998,106.1427,,,,43.01414,35.79465,106.0984,42.8154,24.64998,154.2037,45.22581,0,45.4538,45.26881,41.78309,41.82335,41.77803,42.02151,
,,,,,,,53.61943,0,123.1003,51.69602,11.78903,123.1003,41.57316,21.12998,106.1068,,,,43.02065,35.40632,106.0789,42.81112,24.42997,154.1644,45.19828,0,45.41401,45.24633,41.80619,41.83301,41.81223,42.03992,
,,,,,,,53.62185,0,123.0363,51.69098,12.14944,123.0363,41.55583,21.12998,106.0713,,,,43.02139,35.10417,106.0612,42.82302,24.35668,154.1241,45.20256,0,45.4142,45.22126,41.79073,41.84564,41.81911,42.05331,
,,,,,,,53.61293,0,122.9713,51.68949,12.63069,122.9713,41.56049,21.12998,106.0356,,,,43.0489,34.77505,106.0452,42.80815,24.47888,154.0833,45.16405,0,45.37834,45.21978,41.79743,41.8501,41.82265,42.04829,
,,,,,,,53.6239,0,122.9047,51.69976,13.06972,122.9047,41.55304,21.12998,106.0001,,,,43.05634,34.43518,106.0305,42.82451,24.42184,154.0421,45.13206,0,45.35424,45.16034,41.80544,41.86868,41.83306,42.04829,
,,,,,,,53.61423,0,122.8373,51.69378,13.49662,122.8373,41.55434,21.12998,105.9649,,,,43.07214,34.11147,106.0166,42.80443,24.41913,153.9999,45.12369,0,45.33724,45.14604,41.78998,41.84862,41.83231,42.05554,
,,,,,,,53.62539,0,122.7691,51.68482,13.72568,122.7691,41.54391,21.12998,105.9293,,,,43.07957,33.78056,106.0037,42.84068,24.43995,153.9573,45.09635,0,45.30568,45.09645,41.7937,41.84193,41.81688,42.04662,
,,,,,,,53.62074,0,122.6998,51.66987,14.09067,122.6998,41.54931,21.12998,105.8942,,,,43.10189,33.44907,105.9912,42.7996,24.42697,153.9143,45.085,0,45.29223,45.11038,41.77117,41.82558,41.82934,42.04438,
,,,,,,,53.61125,0,122.6303,51.67436,14.43099,122.6303,41.54633,21.12998,105.8591,,,,43.08999,33.12037,105.9793,42.81689,24.42868,153.8707,45.01524,0,45.23395,45.05837,41.78532,41.81611,41.81818,42.03415,
,,,,,,,53.60623,0,122.5601,51.65437,14.74244,122.5601,41.55882,21.12998,105.8241,,,,43.06303,32.79,105.9677,42.81112,24.43187,153.8271,45.02622,0,45.22069,45.019,41.77284,41.83617,41.81316,42.02671,
,,,,,,,53.6053,0,122.4894,51.67155,15.08137,122.4894,41.54782,21.12998,105.7893,,,,43.09594,32.45981,105.9572,42.82581,24.42918,153.7832,44.99943,0,45.21471,44.99095,41.80414,41.84137,41.79903,42.01481,
,,,,,,,53.57405,0,122.4187,51.65045,15.4116,122.4187,41.55956,21.12998,105.7549,,,,43.08683,32.13006,105.9465,42.82284,24.42991,153.74,44.96223,0,45.18314,44.96476,41.78253,41.85159,41.79736,42.00589,
,,,,,,,53.57349,0,122.3484,51.6512,15.73847,122.3484,41.55285,21.12998,105.7208,,,,43.08181,31.79996,105.9362,42.80518,24.43032,153.6969,44.92596,0,45.15569,44.90403,41.78104,41.83227,41.81521,42.01779,
,,,,,,,53.57051,0,122.2786,51.63195,16.07048,122.2786,41.5359,21.12998,105.6869,,,,43.07567,31.24994,105.9259,42.8273,24.4298,153.6547,44.90121,0,45.09946,44.88917,41.79352,41.81685,41.80499,42.00663,
,,,,,,,53.54466,0,122.2091,51.65045,16.40018,122.2091,41.56105,21.12998,105.6526,,,,43.09947,30.84665,105.9156,42.81931,24.43001,153.6136,44.84467,0,45.08023,44.83865,41.7937,41.8553,41.81019,41.99975,
,,,,,,,53.55712,0,122.1404,51.64092,16.72971,122.1404,41.56924,21.12998,105.6182,,,,43.09575,30.41885,105.905,42.83027,24.43004,153.5734,44.8149,0,45.03222,44.79184,41.80414,41.83543,41.80331,42.00867,
,,,,,,,53.56437,0,122.0727,51.63943,17.28012,122.0727,41.56329,21.12998,105.5839,,,,43.08683,29.95848,105.894,42.82432,24.42995,153.5345,44.76375,0,44.98235,44.7547,41.78682,41.84044,41.82339,42.01314,
,,,,,,,53.54875,0,122.0056,51.65437,17.90334,122.0056,41.54186,21.12998,105.5499,,,,43.06768,29.308,105.8823,42.83566,24.43,153.4969,44.71762,0,44.94649,44.68857,41.81811,41.82948,41.79755,42.00291,
,,,,,,,53.55563,0,121.9395,51.65063,18.62439,121.9395,41.54466,21.12998,105.5163,,,,43.10096,28.57511,105.8692,42.83641,24.43,153.4602,44.66832,0,44.88895,44.65366,41.78756,41.84063,41.80796,41.97966,
,,,,,,,53.53852,0,121.8742,51.63774,19.25595,121.8742,41.55453,21.12998,105.4825,,,,43.06099,27.96053,105.8543,42.80964,24.42999,153.4238,44.62368,0,44.85085,44.61781,41.76744,41.8293,41.7916,41.97911,
,,,,,,,53.55265,0,121.8096,51.66109,19.91456,121.8096,41.55882,21.12998,105.4485,,,,43.04741,27.29455,105.8372,42.8273,24.43,153.3875,44.59243,0,44.82321,44.56803,41.75943,41.80032,41.78398,41.96255,
,,,,,,,53.53033,0,121.7459,51.65288,20.58496,121.7459,41.55006,21.12998,105.4149,,,,43.05281,26.6234,105.8175,42.8141,24.64999,153.3515,44.57904,0,44.78267,44.56599,41.76092,41.80051,41.77357,41.92926,
,,,,,,,53.54224,0,121.6835,51.6639,21.23849,121.6835,41.54708,21.12998,105.381,,,,43.04165,25.97282,105.7948,42.83994,24.94333,153.3158,44.54258,0,44.74158,44.50321,41.74602,41.7914,41.75591,41.94265,
,,,,,,,53.52196,0,121.6222,51.64074,21.89934,121.6222,41.55211,21.12998,105.3467,,,,43.06526,25.31026,105.769,42.84515,25.33444,153.2802,44.50184,0,44.72458,44.49987,41.72516,41.79159,41.73861,41.90304,
,,,,,,,53.53312,0,121.5619,51.6469,22.56093,121.5619,41.54615,21.12998,105.3127,,,,43.04072,24.64882,105.7408,42.84385,25.63592,153.2447,44.47356,0,44.69601,44.48872,41.72292,41.77004,41.72746,41.8824,
,,,,,,,53.52345,0,121.5028,51.64989,23.21959,121.5028,41.52603,21.12998,105.2785,,,,43.05634,23.99063,105.7103,42.8325,25.96456,153.2097,44.45998,0,44.67602,44.44563,41.74453,41.76781,41.71724,41.87124,
,,,,,,,53.53312,0,121.4447,51.63719,23.87995,121.4447,41.5536,21.12998,105.2443,,,,43.04834,23.3299,105.6782,42.82228,26.52497,153.1746,44.42892,0,44.66836,44.43523,41.72795,41.76837,41.69846,41.86882,
,,,,,,,53.52885,0,121.3878,51.6482,24.54016,121.3878,41.5523,21.12998,105.2103,,,,43.05039,22.66979,105.6443,42.83566,26.92182,153.1399,44.40306,0,44.63175,44.407,41.70634,41.73438,41.68972,41.85673,
,,,,,,,53.52792,0,121.3316,51.63251,25.1999,121.3316,41.5292,21.12998,105.176,,,,43.06322,22.01011,105.6092,42.83864,27.35045,153.1054,44.38651,0,44.61027,44.38378,41.70187,41.75295,41.6741,41.84669,
,,,,,,,53.52568,0,121.2766,51.62953,25.86,121.2766,41.53218,21.12998,105.1421,,,,43.05857,21.34993,105.5732,42.83566,27.59241,153.0708,44.37367,0,44.56395,44.35741,41.6974,41.73363,41.68005,41.83014,
,,,,,,,53.52512,0,121.2223,51.62523,26.52002,121.2223,41.54168,21.12998,105.1079,,,,43.03868,20.68994,105.536,42.81335,27.94823,153.0365,44.35451,0,44.5759,44.34663,41.67654,41.72156,41.68359,41.85339,
,,,,,,,53.51973,0,121.1691,51.61403,27.17997,121.1691,41.53292,21.12998,105.0738,,,,43.05206,20.02999,105.4978,42.82209,28.29036,153.0023,44.34261,0,44.53313,44.32658,41.67822,41.70985,41.67113,41.83163,
,,,,,,,53.53331,0,121.1164,51.63644,27.84,121.1164,41.54782,21.12998,105.0396,,,,43.02492,19.36996,105.4583,42.82823,28.60367,152.9683,44.29201,0,44.51464,44.29853,41.68865,41.71803,41.66146,41.83181,
,,,,,,,53.52512,0,121.064,51.63046,28.49999,121.064,41.52975,21.12998,105.0054,,,,43.03868,18.70996,105.4183,42.8141,28.94075,152.9346,44.29257,0,44.49427,44.25822,41.6717,41.70317,41.64585,41.83163,
,,,,,,,53.51899,0,121.0123,51.63121,29.15999,121.0123,41.54615,21.12998,104.9711,,,,43.01916,18.04997,105.3773,42.84607,29.49159,152.901,44.26281,0,44.44664,44.24783,41.66555,41.70818,41.66053,41.81173,
,,,,,,,53.5214,0,120.9612,51.62449,29.81999,120.9612,41.55006,21.12998,104.9364,,,,43.04388,17.38997,105.3357,42.82432,29.892,152.8676,44.22932,0,44.46009,44.21384,41.65866,41.67939,41.64585,41.82791,
,,,,,,,53.51843,0,120.9105,51.60786,30.47999,120.9105,41.53963,21.12998,104.9017,,,,43.05281,17.16997,105.2929,42.8325,30.32145,152.8344,44.20998,0,44.41284,44.18467,41.65121,41.68663,41.65105,41.81173,
,,,,,,,53.51006,0,120.8602,51.6058,31.13999,120.8602,41.54857,21.12998,104.8668,,,,43.02455,17.09664,105.25,42.83195,30.56168,152.8011,44.20124,0,44.38893,44.1921,41.62066,41.69184,41.64789,41.78569,
,,,,,,,53.52364,0,120.8107,51.59236,31.79999,120.8107,41.53069,21.12998,104.8317,,,,43.0186,17.21886,105.2068,42.81559,31.13838,152.768,44.14896,0,44.38295,44.15291,41.61619,41.66471,41.64585,41.82214,
,,,,,,,53.49667,0,120.7612,51.60861,32.45999,120.7612,41.54838,21.12998,104.7968,,,,43.02659,17.16182,105.1635,42.81317,31.55384,152.7353,44.16031,0,44.31739,44.1284,41.62904,41.68905,41.62874,41.78718,
,,,,,,,53.50262,0,120.7124,51.60506,33.11999,120.7124,41.54689,21.12998,104.7613,,,,43.02287,17.1591,105.1198,42.82804,32.18463,152.7027,44.12162,0,44.30618,44.10889,41.63053,41.67995,41.61814,41.80782,
,,,,,,,53.5361,0,120.6646,51.61403,33.77999,120.6646,41.51802,21.12998,104.7261,,,,43.02659,17.17993,105.0765,42.82804,32.72562,152.6703,44.10209,0,44.31216,44.08085,41.61861,41.64373,41.60718,41.78178,
,,,,,,,53.5348,0,120.6183,51.58844,34.43999,120.6183,41.53944,21.12998,104.6909,,,,43.02008,17.16695,105.0336,42.81633,33.47469,152.6383,44.07084,0,44.27536,44.06952,41.60501,41.67345,41.62056,41.75965,
,,,,,,,53.53461,0,120.5743,51.58246,35.09999,120.5743,41.53497,21.12998,104.6559,,,,43.02213,17.16866,104.9909,42.83864,34.11498,152.6068,44.06414,0,44.25911,44.04649,41.61116,41.66954,41.61982,41.78848,
,,,,,,,53.54726,0,120.5329,51.60357,35.75999,120.5329,41.5441,21.12998,104.6206,,,,43.00298,17.17184,104.9485,42.83696,34.75843,152.5763,44.03661,0,44.25295,44.01473,41.59849,41.65784,41.61517,41.76616,
,,,,,,,53.55489,0,120.4941,51.60861,35.97999,120.4941,41.54782,21.12998,104.5856,,,,43.02678,17.16915,104.9067,42.84291,34.99603,152.5469,44.00555,0,44.22175,44.0086,41.60594,41.64725,41.61369,41.77304,
,,,,,,,53.5348,0,120.4584,51.61477,36.05333,120.4584,41.52603,21.12998,104.5507,,,,43.03049,17.16989,104.8653,42.826,35.06315,152.519,43.98174,0,44.19112,43.97368,41.59327,41.64373,41.59769,41.79834,
,,,,,,,53.5614,0,120.4259,51.63102,35.7111,120.4259,41.55434,21.12998,104.5159,,,,43.02808,17.39029,104.8247,42.83343,34.93921,152.4926,43.97113,0,44.19766,43.95362,41.60147,41.6467,41.62112,41.779,
,,,,,,,53.55396,0,120.3968,51.61926,35.47481,120.3968,41.52752,21.12998,104.4813,,,,43.02083,17.68311,104.7848,42.83418,34.99946,152.4674,43.9689,0,44.1702,43.93523,41.59756,41.65599,41.60848,41.79741,
,,,,,,,53.5415,0,120.3708,51.65811,35.08641,120.3708,41.54112,21.12998,104.4465,,,,43.03403,18.07443,104.7452,42.85109,35.00061,152.4439,43.92667,0,44.17151,43.93653,41.59607,41.64131,41.62205,41.77286,
,,,,,,,53.59637,0,120.3471,51.66091,34.76411,120.3471,41.53888,21.12998,104.4118,,,,43.01563,18.37594,104.706,42.80889,34.75976,152.4217,43.91533,0,44.13434,43.8823,41.5957,41.66453,41.58691,41.78178,
,,,,,,,53.65366,0,120.3251,51.71265,34.44844,120.3251,41.52752,21.12998,104.3771,,,,43.02455,18.70449,104.6677,42.82748,34.47994,152.4005,43.91105,0,44.11472,43.88379,41.59626,41.65469,41.58487,41.76319,
,,,,,,,53.66799,0,120.3045,51.74104,34.10632,120.3045,41.54391,21.12998,104.3423,,,,43.03403,19.26496,104.6299,42.83789,34.08677,152.3803,43.89226,0,44.07793,43.86001,41.59253,41.63462,41.58115,41.75575,
,,,,,,,53.73421,0,120.2854,51.73861,33.77962,120.2854,41.53199,21.12998,104.3072,,,,43.0318,19.6618,104.5924,42.85184,33.78216,152.361,43.87682,0,44.05962,43.85704,41.58955,41.62961,41.60197,41.74552,
,,,,,,,53.72751,0,120.2678,51.76495,33.45146,120.2678,41.52603,21.12998,104.2719,,,,43.02734,20.09042,104.5556,42.8141,33.45629,152.3423,43.86771,0,44.06317,43.82379,41.59085,41.63388,41.57297,41.75129,
,,,,,,,53.75876,0,120.2511,51.8038,33.11913,120.2511,41.55155,21.12998,104.237,,,,43.0318,20.55239,104.5193,42.85332,33.11507,152.3241,43.84557,0,44.04169,43.81785,41.57074,41.62143,41.599,41.74329,
,,,,,,,53.76602,0,120.2351,51.79185,32.79007,120.2351,41.55732,21.12998,104.202,,,,43.03384,20.98153,104.4837,42.83715,32.79118,152.3065,43.80149,0,44.01554,43.81023,41.5672,41.60509,41.56182,41.73343,
,,,,,,,53.76918,0,120.2198,51.79857,32.46022,120.2198,41.5156,21.12998,104.1672,,,,43.04091,21.42145,104.4486,42.84738,32.46085,152.2888,43.80521,0,43.9991,43.76937,41.54168,41.59821,41.59361,41.7498,
,,,,,,,53.75727,0,120.2052,51.79782,32.12981,120.2052,41.5372,21.12998,104.1327,,,,43.01841,21.64512,104.414,42.8669,32.12903,152.2715,43.78381,0,43.97146,43.7456,41.55304,41.60193,41.56683,41.71576,
,,,,,,,53.77122,0,120.1911,51.81482,31.80004,120.1911,41.54689,21.12998,104.098,,,,43.03031,22.00937,104.3796,42.85351,31.80035,152.2543,43.75777,0,43.96324,43.75303,41.54112,41.58725,41.55717,41.73213,
,,,,,,,53.77643,0,120.177,51.82154,31.47002,120.177,41.53665,21.12998,104.0632,,,,43.02901,22.35198,104.3458,42.87731,31.47008,152.2369,43.72875,0,43.95054,43.71458,41.53665,41.57221,41.56758,41.72599,
,,,,,,,53.74537,0,120.1633,51.80231,30.91996,120.1633,41.52826,21.12998,104.0286,,,,43.00949,22.66216,104.3121,42.8444,30.91982,152.2198,43.7161,0,43.9384,43.71588,41.54242,41.56496,41.56461,41.71651,
,,,,,,,53.76304,0,120.1497,51.80754,30.51667,120.1497,41.53814,21.12998,103.9938,,,,43.01042,23.00117,104.279,42.86522,30.51675,152.202,43.71983,0,43.92047,43.70418,41.54019,41.59004,41.57725,41.72692,
,,,,,,,53.77588,0,120.1359,51.80455,29.86889,120.1359,41.51951,21.12998,103.9593,,,,43.02232,23.55177,104.2462,42.86894,29.86888,152.1839,43.69806,0,43.90272,43.70102,41.53944,41.56496,41.5514,41.72599,
,,,,,,,53.7556,0,120.1209,51.79409,29.55517,120.1209,41.52156,21.12998,103.9247,,,,43.00652,23.9517,104.2136,42.8483,29.33515,152.1652,43.69825,0,43.86592,43.68486,41.53273,41.57741,41.53876,41.71706,
,,,,,,,53.75634,0,120.1046,51.79035,28.88024,120.1046,41.53814,21.12998,103.89,,,,43.00744,24.60154,104.1812,42.86225,28.58693,152.1454,43.66383,0,43.87115,43.65942,41.52156,41.58335,41.56256,41.6821,
,,,,,,,53.74965,0,120.0863,51.79932,28.33477,120.0863,41.53292,21.12998,103.8552,,,,43.02901,24.915,104.149,42.87582,27.94366,152.1245,43.67202,0,43.83081,43.63564,41.5156,41.56422,41.52891,41.68898,
,,,,,,,53.73476,0,120.0652,51.78736,27.60339,120.0652,41.52771,21.12998,103.8203,,,,43.01321,25.58941,104.1169,42.86448,27.30191,152.1016,43.64318,0,43.8295,43.62747,41.5074,41.56552,41.53356,41.6888,
,,,,,,,53.72435,0,120.0415,51.79315,26.9528,120.0415,41.53516,21.12998,103.7855,,,,43.0015,25.91532,104.0849,42.86745,26.62417,152.0762,43.63333,0,43.81363,43.60463,41.50386,41.55531,41.52389,41.67169,
,,,,,,,53.71189,0,120.0146,51.76868,26.31032,120.0146,41.52603,21.12998,103.7504,,,,43.01023,26.57325,104.0532,42.85426,25.96991,152.0481,43.611,0,43.8069,43.60165,41.53199,41.5514,41.52909,41.68229,
,,,,,,,53.70426,0,119.9844,51.73095,25.63551,119.9844,41.5387,21.12998,103.7154,,,,43.01191,27.12599,104.0216,42.85928,25.312,152.0171,43.60152,0,43.79663,43.58958,41.51653,41.54843,41.4895,41.66648,
,,,,,,,53.68119,0,119.9512,51.74627,24.97954,119.9512,41.52771,21.12998,103.6803,,,,43.01265,27.85819,103.9905,42.85853,24.64869,151.9831,43.63258,15,43.81586,43.64251,41.49045,41.51277,41.51125,41.65755,
,,,,,,,53.6784,0,119.9155,51.72741,24.32179,119.9155,41.5454,21.12998,103.6454,,,,43.01395,28.50581,103.9596,42.87638,24.4302,151.9462,43.6536,15,43.84519,43.66331,41.48672,41.54472,41.49619,41.65699,
,,,,,,,53.66036,0,119.8781,51.70293,23.65895,119.8781,41.53069,21.12998,103.6109,,,,43.00558,29.15,103.9298,42.88382,24.35696,151.9073,43.67946,15,43.88311,43.70288,41.61619,41.67048,41.58394,41.74701,
,,,,,,,53.66352,0,119.8389,51.70592,23.00009,119.8389,41.53888,21.12998,103.5765,,,,43.02659,29.82466,103.9008,42.87489,24.47862,151.8666,43.70718,15,43.89282,43.75693,41.67728,41.71877,41.67782,41.82884,
,,,,,,,53.64399,0,119.7985,51.70293,22.34027,119.7985,41.52771,21.12998,103.5418,,,,43.01414,30.04016,103.8736,42.87582,24.42193,151.8244,43.75331,15,43.93616,43.76194,41.65269,41.72007,41.66351,41.79964,
,,,,,,,53.6293,0,119.757,51.68183,21.67977,119.757,41.52249,21.12998,103.5073,,,,43.0186,30.1116,103.8482,42.88326,24.41917,151.7813,43.76149,15,43.9851,43.81339,41.62587,41.65617,41.62428,41.79313,
,,,,,,,53.61516,0,119.7148,51.69304,21.02005,119.7148,41.52678,21.12998,103.4731,,,,42.99833,29.99214,103.8247,42.84589,24.43991,151.7364,43.78288,15,43.98472,43.85481,41.57912,41.62645,41.57427,41.74329,
,,,,,,,53.604,0,119.6718,51.69247,20.36003,119.6718,41.53367,21.12998,103.4394,,,,43.00874,30.04797,103.8036,42.87433,24.427,151.6903,43.80856,15,44.01405,43.83326,41.69815,41.71654,41.64064,41.79425,
,,,,,,,53.61218,0,119.6284,51.67884,19.69995,119.6284,41.53423,21.12998,103.4056,,,,43.00521,29.83057,103.7845,42.84961,24.42869,151.6434,43.84408,15,44.0288,43.86744,41.88237,41.93332,41.87619,42.0429,
,,,,,,,53.58967,0,119.5856,51.69808,19.04001,119.5856,41.52752,21.12998,103.3719,,,,43.03477,29.51689,103.767,42.88307,24.43187,151.5954,43.85152,14.98125,44.05122,43.87672,41.66611,41.76261,41.74921,42.01184,
,,,,,,,53.59637,0,119.5448,51.68332,18.38,119.5448,41.53125,21.12998,103.3379,,,,43.04444,29.13848,103.7504,42.8669,24.42919,151.547,43.86045,14.99953,44.05794,43.8758,41.60873,41.63035,41.57297,41.80949,
,,,,,,,53.60604,0,119.5248,51.66408,17.71999,119.5248,41.52305,21.12998,103.3043,,,,43.0556,28.83531,103.7347,42.87601,24.42991,151.4976,43.86045,15.01827,44.05663,43.8758,41.8101,41.86292,41.79141,42.04736,
,,,,,,,53.5906,0,119.4918,51.65811,17.06,119.4918,41.50759,21.12998,103.2702,,,,43.0556,28.50356,103.7195,42.86764,24.43032,151.4473,43.86101,15.03748,44.0514,43.89214,41.73242,41.80348,41.76985,42.03174,
,,,,,,,53.58075,0,119.4525,51.66334,16.39999,119.4525,41.52901,21.12998,103.2365,,,,43.06005,28.16578,103.7046,42.87415,24.42981,151.3967,43.87534,15.07591,44.07755,43.8719,41.92838,41.92682,41.83826,42.06001,
,,,,,,,53.58298,0,119.4251,51.6624,15.73999,119.4251,41.51634,21.12998,103.2031,,,,43.06916,27.84155,103.6897,42.87786,24.43002,151.3454,43.87906,15.11531,44.05066,43.8875,42.04984,42.10589,42.10225,42.3213,
,,,,,,,53.59581,0,119.4014,51.65063,15.08,119.4014,41.52305,21.12998,103.1697,,,,43.07883,27.5103,103.6752,42.88456,24.43005,151.2939,43.87831,15.15569,44.07288,43.87635,41.75124,41.80645,41.83473,42.07116,
