Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,52.16553,0,178.0242,48.2739,16.83999,178.0242,39.61411,27.06998,150.6517,,,,40.43391,27.28455,149.6901,41.88641,33.66999,197.6489,0.0191597,100,0.003735734,0,27.66328,28.73412,28.76272,27.7774,
,,,,,,,52.16925,0,177.9962,48.29987,16.83997,177.9962,39.61839,27.06998,150.6182,,,,40.41624,27.62496,149.6545,41.88102,33.66999,197.6078,0.004278379,100,0.005230028,0,27.66254,28.62025,29.06222,27.90703,
,,,,,,,52.15604,0,177.9678,48.28436,16.83998,177.9678,39.59995,27.06998,150.5844,,,,40.43781,28.16847,149.6187,41.88641,33.66999,197.5666,0,100,0.01475615,0,28.10233,28.57065,29.19403,28.32417,
,,,,,,,52.15883,0,177.9397,48.30678,16.83998,177.9397,39.59827,27.06998,150.5505,,,,40.42442,28.57266,149.5836,41.88493,33.66999,197.5255,0.001488132,100,0.01344864,0.01931643,28.4108,28.92787,29.09941,28.34575,
,,,,,,,52.15604,0,177.9117,48.29258,16.83998,177.9117,39.61187,27.06998,150.5163,,,,40.43985,29.22203,149.548,41.88697,33.66999,197.4844,0.007440659,100,0.02764443,0.009843953,28.34002,28.94347,29.0005,28.36007,
,,,,,,,52.15902,0,177.8836,48.26849,16.83998,177.8836,39.59902,27.06998,150.4822,,,,40.4525,29.53438,149.513,41.89069,33.66999,197.4433,0.01097497,100,0,0.00148588,28.26979,29.01034,28.7499,28.54307,
,,,,,,,52.18116,0,177.8559,48.27839,16.83998,177.8559,39.59753,27.06998,150.4483,,,,40.43409,30.20969,149.4778,41.88102,33.66999,197.4027,0,99.95,0,0.009843953,27.98218,29.35901,29.12339,28.67679,
,,,,,,,52.16999,0,177.8283,48.27913,16.83998,177.8283,39.60647,27.06998,150.4143,,,,40.44673,30.53537,149.4435,41.88995,33.66999,197.3621,0.008742775,99.84875,0.02092011,0.04179037,28.0105,29.64117,29.73763,28.64777,
,,,,,,,52.14953,0,177.8009,48.27073,16.83998,177.8009,39.59623,27.06998,150.3804,,,,40.45993,31.19315,149.4093,41.88474,33.66999,197.3214,0.01860165,99.74497,0,0,28.60304,29.52471,29.74488,28.57059,
,,,,,,,52.16553,0,177.7737,48.27148,16.83998,177.7737,39.59827,27.06998,150.3466,,,,40.45268,31.52607,149.3759,41.86559,33.66999,197.281,0.02008978,99.6386,0.02372191,0,28.62893,29.3969,29.69078,28.45547,
,,,,,,,52.15809,0,177.7467,48.27988,16.83998,177.7467,39.6156,27.06998,150.3131,,,,40.43112,32.18486,149.3428,41.87805,33.66999,197.2408,0,99.57956,0.0112072,0,28.78559,29.21988,29.7354,28.74615,
,,,,,,,52.15158,0,177.7198,48.27895,16.83998,177.7198,39.6156,27.06998,150.2793,,,,40.4458,32.73469,149.3112,41.87526,33.66999,197.2009,0.002976264,99.51904,0,0.00222882,28.96664,29.48217,29.76273,29.24978,
,,,,,,,52.13819,0,177.6926,48.27671,16.83998,177.6926,39.60815,27.06998,150.2457,,,,40.42071,33.02854,149.2807,41.88474,33.66999,197.1612,0.002046181,99.40702,0.002801801,0.008358073,29.06854,29.92501,29.74116,29.1925,
,,,,,,,52.14711,0,177.6657,48.2739,16.83998,177.6657,39.6223,27.06998,150.2119,,,,40.44822,33.08936,149.2517,41.87805,33.66999,197.1214,0.003534313,99.2922,0.01102042,0.03584685,29.01582,29.89325,29.69952,29.18859,
,,,,,,,52.15753,0,177.6385,48.26998,16.83998,177.6385,39.60144,27.06998,150.178,,,,40.4445,32.95086,149.2246,41.8931,33.66999,197.0823,0.02660036,99.1745,0.008218615,0.02451701,28.91728,29.87746,29.60675,29.22523,
,,,,,,,52.14637,0,177.6115,48.25504,16.83998,177.6115,39.60069,27.06998,150.1443,,,,40.43837,33.02292,149.1993,41.87823,33.66999,197.0432,0.007254642,99.05386,0,0.000185735,28.73175,30.13845,29.98879,29.21705,
,,,,,,,52.15902,0,177.5844,48.25354,16.83998,177.5844,39.61467,27.06998,150.1106,,,,40.43632,33.02105,149.1756,41.87897,33.66999,197.0048,0.01990376,98.93021,0,0.01783056,29.04637,30.33461,30.68633,29.35541,
,,,,,,,52.14991,0,177.5572,48.26195,16.83998,177.5572,39.61914,27.06998,150.0768,,,,40.44804,32.77828,149.153,41.88269,33.66999,196.9667,0.01785758,98.80347,0.01718438,0.0007429398,29.59756,30.16278,30.59653,29.29441,
,,,,,,,52.15363,0,177.5299,48.24402,16.83998,177.5299,39.62062,27.06998,150.043,,,,40.44134,32.50075,149.1313,41.88102,33.66999,196.9294,0.007440659,98.67355,0.01494294,0,29.58657,30.04316,30.53778,29.25647,
,,,,,,,52.14339,0,177.5026,48.26326,16.83998,177.5026,39.62957,27.06998,150.0089,,,,40.47109,32.10669,149.1104,41.88548,33.66999,196.8932,0.007440659,98.59039,0.02521621,0,29.59309,29.95028,30.49447,29.56352,
,,,,,,,52.15883,0,177.4754,48.23356,16.83998,177.4754,39.59771,27.06998,149.9747,,,,40.45547,31.80191,149.0901,41.89069,33.66999,196.8579,0,98.50515,0.01046006,0.008915278,29.69517,30.16371,30.38683,30.016,
,,,,,,,52.16107,0,177.4488,48.22441,16.83998,177.4488,39.60945,27.06998,149.9402,,,,40.44878,31.47645,149.0701,41.86113,33.66999,196.823,0,98.36778,0.008778975,0.02377407,29.73764,30.73956,30.55098,29.96151,
,,,,,,,52.14098,0,177.4227,48.2216,16.83998,177.4227,39.61765,27.06998,149.9057,,,,40.47425,31.13502,149.0501,41.88176,33.66999,196.7891,0.0005580494,98.22697,0.01326186,0.03046053,29.82779,30.6673,30.5257,29.9206,
,,,,,,,52.14693,0,177.3978,48.24103,16.83998,177.3978,39.5925,27.06998,149.8712,,,,40.46309,30.59113,149.03,41.86243,33.66999,196.7558,0.02213596,98.08265,0,0.02228819,29.74583,30.6452,30.35838,30.03069,
,,,,,,,52.15456,0,177.374,48.23206,16.83998,177.374,39.61374,27.06998,149.8367,,,,40.48094,30.18753,149.01,41.86411,33.66999,196.7227,0.01395124,97.98472,0,0,29.58061,30.94241,30.81219,30.03088,
,,,,,,,52.14098,0,177.3502,48.23132,16.83998,177.3502,39.60293,27.06998,149.8022,,,,40.47945,29.75789,148.9897,41.87675,33.66999,196.6897,0.004278379,97.88434,0,0.01058689,29.69163,31.24241,31.42476,30.05394,
,,,,,,,52.14191,0,177.3272,48.24084,16.83998,177.3272,39.5938,27.06998,149.7677,,,,40.45621,29.29885,148.9695,41.86039,33.66999,196.6572,0.02288003,97.73145,0,0.02098805,30.21618,31.13039,31.28514,30.05692,
,,,,,,,52.12331,0,177.3042,48.23431,16.83998,177.3042,39.61467,27.06998,149.7336,,,,40.46886,28.64809,148.9492,41.85667,33.44999,196.6245,0.005952527,97.57473,0.01046006,0,30.13645,31.03882,31.26729,29.87615,
,,,,,,,52.11289,0,177.2819,48.25149,16.83998,177.2819,39.61243,27.06998,149.6994,,,,40.46737,28.13494,148.9287,41.8589,33.37666,196.5917,0.007254642,97.4141,0,0,30.14595,30.98012,31.48202,30.12666,
,,,,,,,52.12033,0,177.2599,48.25298,16.61998,177.2599,39.61168,27.06998,149.6652,,,,40.48819,27.59396,148.9081,41.84607,33.27888,196.5588,0.01543937,97.29945,0.01419579,0.004457639,30.51775,31.00185,31.6709,30.50177,
,,,,,,,52.12609,0,177.2377,48.24421,16.32665,177.2377,39.60572,27.06998,149.6308,,,,40.47704,27.02567,148.8864,41.88474,33.36851,196.5252,0.0169275,97.18194,0.02222762,0.009843953,30.89105,31.12817,31.60862,30.41455,
,,,,,,,52.12312,0,177.2154,48.23711,15.93554,177.2154,39.61262,27.06998,149.5966,,,,40.46979,26.26486,148.8643,41.86187,33.34135,196.4918,0.0005580494,97.01148,0.002801801,0,30.79642,31.13337,31.65621,30.45695,
,,,,,,,52.13781,0,177.1933,48.22833,15.63406,177.1933,39.62975,27.06998,149.5625,,,,40.46439,25.6415,148.8413,41.88028,33.32958,196.4579,0,96.88677,0.01195435,0,30.81524,31.09752,31.49782,30.65929,
,,,,,,,52.13279,0,177.1713,48.2216,15.30542,177.1713,39.59026,27.06998,149.5283,,,,40.46904,24.99067,148.8173,41.86094,33.34648,196.424,0,96.75894,0,0.0007429398,30.82418,31.36204,31.52831,31.11847,
,,,,,,,52.13744,0,177.1495,48.21563,14.965,177.1495,39.61932,27.06998,149.4937,,,,40.47648,24.31234,148.7921,41.86094,33.33913,196.3898,0,96.57791,0,0,30.98642,31.85931,31.71031,31.04017,
,,,,,,,52.12703,0,177.1279,48.21264,14.64149,177.1279,39.61615,27.06998,149.4594,,,,40.47425,23.6615,148.7652,41.87377,33.3384,196.3554,0,96.39236,0.01251471,0.005943519,31.0505,31.71219,31.70213,31.00818,
,,,,,,,52.12777,0,177.1066,48.22441,14.31064,177.1066,39.60293,27.06998,149.4252,,,,40.46068,23.44151,148.7369,41.86411,33.34134,196.3208,0.01004489,96.20217,0.005230028,0.005200579,31.09148,31.68005,31.58036,31.1897,
,,,,,,,52.12981,0,177.0854,48.22833,13.97905,177.0854,39.60144,27.06998,149.3909,,,,40.45696,23.36512,148.7066,41.8589,33.33962,196.2862,0,96.00723,0,0.009658217,31.04156,31.92971,31.72388,31.35187,
,,,,,,,52.12833,0,177.0646,48.21936,13.65039,177.0646,39.60516,27.06998,149.3563,,,,40.48391,23.48938,148.6747,41.86187,33.33979,196.2511,0.002790247,95.8074,0.005043241,0.02024511,31.07285,32.41119,32.08287,31.41752,
,,,,,,,52.12628,0,177.0438,48.21693,13.32003,177.0438,39.6074,27.06998,149.3218,,,,40.46142,23.432,148.6412,41.85574,33.34025,196.2154,0,95.60259,0.0007471468,0.04234757,31.23305,32.23157,32.03547,31.42254,
,,,,,,,52.13074,0,177.0229,48.23431,12.98982,177.0229,39.59529,27.06998,149.2871,,,,40.45919,23.42883,148.6061,41.86838,33.33989,196.1796,0.01395124,95.39265,0.01176756,0.01634468,31.26509,32.17566,31.88451,31.4761,
,,,,,,,52.12609,0,177.0017,48.24234,12.66008,177.0017,39.60275,27.06998,149.2524,,,,40.47425,23.67007,148.5693,41.85722,33.33997,196.1434,0.007998709,95.17747,0,0,31.2487,32.4307,32.26748,31.59661,
,,,,,,,52.13354,0,176.9801,48.23412,12.10998,176.9801,39.59827,27.06998,149.2173,,,,40.46532,23.9503,148.5308,41.847,33.34003,196.1067,0,94.95691,0,0,31.31296,32.86983,32.58427,31.65017,
,,,,,,,52.11568,0,176.9569,48.20124,11.48663,176.9569,39.61317,27.06998,149.1827,,,,40.46681,24.34307,148.4906,41.84979,33.33997,196.0691,0.009114807,94.73083,0.002801801,0.0007429398,31.58865,32.66921,32.41677,31.71433,
,,,,,,,52.10303,0,176.9312,48.20722,10.76556,176.9312,39.62286,27.06998,149.1481,,,,40.47425,24.64781,148.4479,41.86615,33.33999,196.0308,0.0124631,94.4991,0.002801801,0.01132983,31.61547,32.56147,32.27715,31.7811,
,,,,,,,52.1181,0,176.9019,48.24103,10.13405,176.9019,39.61988,27.06998,149.113,,,,40.45268,24.97373,148.4034,41.87879,33.34,195.9921,0.00372033,94.31158,0.006537535,0,31.61603,32.80649,32.51381,31.91352,
,,,,,,,52.09429,0,176.8692,48.22964,9.915414,176.8692,39.62659,27.06998,149.0781,,,,40.46142,25.31487,148.3568,41.84904,33.33998,195.9529,0.002790247,94.11937,0,0,31.73599,33.2146,32.79472,32.0013,
,,,,,,,52.10247,0,176.8283,48.21245,9.831676,176.8283,39.60498,27.06998,149.0432,,,,40.47202,25.6388,148.3089,41.83808,33.33999,195.9133,0,93.9736,0.01251471,0.009658217,31.96623,32.93949,32.72017,32.0915,
,,,,,,,52.10396,0,176.7847,48.199,10.18038,176.7847,39.5871,27.06998,149.0082,,,,40.47797,25.96913,148.2592,41.85648,33.33999,195.8736,0,93.87672,0,0.02470275,32.11394,32.78791,32.57814,32.25069,
,,,,,,,52.09429,0,176.7464,48.20797,10.41582,176.7464,39.6102,27.06998,148.9729,,,,40.4564,26.30093,148.2083,41.85295,33.33999,195.8336,0.009672857,93.73002,0,0.01653041,32.12903,33.00562,32.73374,32.4097,
,,,,,,,52.07866,0,176.7009,48.19022,10.58263,176.7009,39.60368,27.06998,148.9381,,,,40.46012,26.62962,148.1566,41.87135,33.33999,195.7934,0.007254642,93.5323,0,0.008172338,32.37622,33.34296,33.06986,32.41212,
,,,,,,,52.07345,0,176.6525,48.19228,10.83294,176.6525,39.61131,27.06998,148.903,,,,40.46086,26.9599,148.1043,41.87135,33.33999,195.7533,0.006696593,93.33112,0,0.008172338,32.47736,32.90178,33.13809,32.36674,
,,,,,,,52.10749,0,176.6052,48.18425,11.05046,176.6052,39.60591,27.06998,148.8676,,,,40.45547,27.51015,148.0514,41.86485,33.33999,195.7139,0.003534313,93.22643,0.02596335,0.000185735,32.5759,32.70172,33.19479,32.50566,
,,,,,,,52.08982,0,176.5563,48.18705,11.70201,176.5563,39.61187,27.06998,148.8321,,,,40.46756,27.91322,147.9979,41.85574,33.33999,195.6748,0,93.12191,0.02969909,0.004643374,32.599,32.92927,33.42607,32.79746,
,,,,,,,52.10228,0,176.5047,48.17883,12.07514,176.5047,39.58486,27.06998,148.7966,,,,40.45919,28.34109,147.9439,41.83863,33.33999,195.6362,0.005022445,93.01765,0.007471468,0,32.9803,33.05708,33.68262,32.52947,
,,,,,,,52.0941,0,176.4523,48.19396,12.48921,176.4523,39.58505,27.06998,148.761,,,,40.44153,28.58149,147.8898,41.8522,33.33999,195.5978,0,92.91373,0.01344864,0,32.7985,33.11577,33.70121,32.32062,
,,,,,,,52.08833,0,176.3998,48.18481,12.96879,176.3998,39.58784,27.06998,148.7256,,,,40.45696,29.1586,147.8351,41.83417,33.33999,195.56,0,92.81023,0,0,32.60496,33.2993,33.81926,32.4588,
,,,,,,,52.07568,0,176.346,48.18798,13.61104,176.346,39.60666,27.06998,148.6898,,,,40.47183,29.57372,147.7805,41.85722,33.33999,195.5226,0,92.70723,0,0,32.73014,33.4858,34.14665,32.56518,
,,,,,,,52.07996,0,176.2909,48.17659,14.12301,176.2909,39.58654,27.06998,148.6545,,,,40.46458,30.2046,147.7256,41.8483,33.33999,195.4855,0.02678637,92.60483,0,0.0009286748,32.89853,33.77465,33.96725,32.46791,
,,,,,,,52.08982,0,176.2344,48.19826,14.44761,176.2344,39.60368,27.06998,148.619,,,,40.47183,30.52564,147.6712,41.83882,33.33999,195.4489,0.004278379,92.40311,0.002054654,0.03436097,32.81936,34.01168,33.74657,32.63083,
,,,,,,,52.07271,0,176.1769,48.19377,14.72056,176.1769,39.6074,27.06998,148.5835,,,,40.4934,31.20132,147.6172,41.84923,33.33999,195.4126,0,92.19843,0,0.00222882,32.87003,34.2541,33.89735,32.84953,
,,,,,,,52.07196,0,176.1182,48.17958,15.09039,176.1182,39.60889,27.06998,148.5483,,,,40.47629,31.74386,147.5641,41.83789,33.33999,195.3765,0,92.04076,0,0.01188704,33.14293,34.56078,34.03046,33.11883,
,,,,,,,52.10098,0,176.0586,48.17883,15.63285,176.0586,39.61615,27.06998,148.5129,,,,40.4696,32.47694,147.5114,41.83566,33.33999,195.3412,0,91.88258,0.01046006,0.005200579,33.45717,34.12109,33.93453,33.31596,
,,,,,,,52.08164,0,175.9982,48.20293,16.24793,175.9982,39.61243,27.06998,148.4777,,,,40.4973,33.12737,147.4601,41.85053,33.33999,195.3064,0.008184725,91.72397,0,0.01188704,33.4894,33.70797,34.05872,33.44391,
,,,,,,,52.08015,0,175.9363,48.18555,16.97706,175.9363,39.60069,27.06998,148.4425,,,,40.49488,33.76939,147.4097,41.82674,33.33999,195.2718,0.02436816,91.51501,0.01027327,0,33.58477,33.87329,34.33702,33.71395,
,,,,,,,52.10024,0,175.8738,48.18257,17.38595,175.8738,39.62435,27.06998,148.4073,,,,40.48522,34.44457,147.3608,41.84235,33.33999,195.2377,0.0191597,91.30326,0,0,33.79861,33.91212,34.60603,33.25943,
,,,,,,,52.0941,0,175.8111,48.19844,17.75031,175.8111,39.59976,27.06998,148.3721,,,,40.4921,35.10044,147.3131,41.83361,33.33999,195.2037,0.02381011,91.18874,0,0,33.50188,34.1471,34.54375,32.94531,
,,,,,,,52.08591,0,175.7486,48.17453,18.25111,175.7486,39.61541,27.06998,148.337,,,,40.48986,35.75813,147.2672,41.83808,33.33999,195.1703,0.00948684,91.07516,0,0.003714699,33.37167,34.60388,34.64321,33.02398,
,,,,,,,52.06378,0,175.6861,48.1566,18.89579,175.6861,39.60516,27.06998,148.3021,,,,40.49042,36.42105,147.2225,41.82692,33.33999,195.1366,0.01636945,90.96268,0.005977175,0,33.59669,34.99174,34.83525,33.21479,
,,,,,,,52.06676,0,175.6246,48.15641,19.39907,175.6246,39.58952,27.06998,148.267,,,,40.4815,37.07988,147.1783,41.84179,33.33999,195.1031,0.01023091,90.75139,0,0.02080232,33.96011,34.93676,34.49021,33.66318,
,,,,,,,52.06955,0,175.5647,48.18126,19.94866,175.5647,39.58803,27.06998,148.2321,,,,40.48075,37.51968,147.135,41.84031,33.33999,195.0695,0.002976264,90.53769,0.0005603601,0,34.19724,34.60759,34.53464,33.95349,
,,,,,,,52.05783,0,175.5072,48.17435,20.51451,175.5072,39.6087,27.06998,148.1969,,,,40.4921,38.10687,147.0923,41.84328,33.33999,195.0359,0.007254642,90.37158,0.004482881,0,34.24939,34.57193,34.89475,34.27988,
,,,,,,,52.05466,0,175.4518,48.17061,21.27408,175.4518,39.59324,27.06998,148.1616,,,,40.50009,38.66881,147.05,41.84923,33.33999,195.0022,0,90.15559,0,0.0009286748,34.46324,34.55651,35.2225,33.8672,
,,,,,,,52.03271,0,175.3976,48.16333,21.89908,175.3976,39.59604,27.06998,148.1263,,,,40.48243,39.41845,10,41.86094,33.33999,194.9685,0,89.93731,0.02092011,0.01708762,34.12217,34.87806,35.17342,33.52779,
,,,,,,,52.0303,0,175.3441,48.16837,22.54922,175.3441,39.58188,27.06998,148.0907,,,,40.48819,40.05138,146.9667,41.83957,33.33999,194.9346,0,89.81676,0,0,34.02885,35.42809,35.19796,33.71767,
,,,,,,,52.04648,0,175.2914,48.17659,23.22746,175.2914,39.55934,27.06998,148.0554,,,,40.46756,40.25954,146.9256,41.83957,33.33999,194.9012,0,89.69774,0,0.01708762,34.40195,35.77564,35.21358,34.04276,
,,,,,,,52.04499,0,175.2389,48.17211,23.87858,175.2389,39.58654,27.06998,148.0199,,,,40.48299,40.34979,146.8853,41.85741,33.33999,194.8677,0,89.53037,0.01849188,0.003900434,34.78568,35.24289,35.24035,34.47273,
,,,,,,,52.03681,0,175.1868,48.17453,24.53842,175.1868,39.57834,27.06998,147.9843,,,,40.48596,40.22024,146.8455,41.84031,33.33999,194.8341,0.007626676,89.36358,0.002988587,0,34.62716,34.71905,35.61607,34.55698,
,,,,,,,52.0197,0,175.1351,48.17584,25.20149,175.1351,39.58579,27.06998,147.9488,,,,40.47871,40.27652,146.8062,41.83268,33.33999,194.8008,0,89.19749,0.007284682,0,34.51912,35.05861,35.96856,34.56052,
,,,,,,,52.02267,0,175.0837,48.17584,25.8595,175.0837,39.57536,27.06998,147.9136,,,,40.46681,40.28218,146.7678,41.82748,33.33999,194.7672,0.01636945,89.03223,0,0.02024511,34.65082,35.5388,35.65102,34.11268,
,,,,,,,52.00853,0,175.0329,48.18201,26.5198,175.0329,39.57443,27.06998,147.8783,,,,40.48373,40.25965,146.7301,41.82544,33.33999,194.7332,0.008928791,88.91798,0,0.006129254,34.93861,35.79496,35.27995,34.51662,
,,,,,,,52.01002,0,174.9825,48.17229,27.18026,174.9825,39.60572,27.06998,147.8431,,,,40.47797,40.27279,146.6933,41.84774,33.33999,194.6993,0,88.75611,0.007284682,0.01188704,35.16642,35.78084,35.62723,34.9055,
,,,,,,,52.00648,0,174.9325,48.17958,27.83985,174.9325,39.61113,27.06998,147.8081,,,,40.4696,40.27154,146.658,41.83789,33.33999,194.6654,0.008928791,88.59557,0.002801801,0,35.41697,35.55199,36.09182,34.81939,
,,,,,,,51.99998,0,174.8827,48.18182,28.49997,174.8827,39.59697,27.06998,147.773,,,,40.46458,40.26799,146.6244,41.83417,33.33999,194.6313,0.01023091,88.43655,0.0112072,0,34.90061,35.63242,36.05687,34.35947,
,,,,,,,51.97672,0,174.8335,48.16164,29.16003,174.8335,39.59175,27.06998,147.7378,,,,40.4696,40.27077,146.5926,41.84998,33.33999,194.5973,0,88.32919,0,0,34.9632,36.25935,35.89048,34.51142,
,,,,,,,52.00035,0,174.785,48.18032,29.81995,174.785,39.58803,27.06998,147.7029,,,,40.46532,40.2701,146.5628,41.82618,33.33999,194.5635,0,88.17494,0.004482881,0,35.536,36.59167,35.87188,35.01262,
,,,,,,,51.99235,0,174.7372,48.16557,30.47998,174.7372,39.58784,27.06998,147.668,,,,40.47202,40.04962,146.5354,41.82097,33.33999,194.5293,0,88.02152,0.002988587,0,35.63807,35.73941,36.37793,35.22482,
,,,,,,,51.98621,0,174.6899,48.17304,31.13999,174.6899,39.58654,27.06998,147.6332,,,,40.46532,39.75683,146.5096,41.82172,33.33999,194.4958,0.009858874,87.86908,0.01102042,0.01262998,35.14184,35.78251,36.56997,35.02322,
,,,,,,,51.96984,0,174.6432,48.17752,31.79997,174.6432,39.59157,27.06998,147.5985,,,,40.47202,39.36552,146.4859,41.81577,33.33999,194.4621,0.007254642,87.71646,0.004296094,0,35.28285,36.53353,36.67352,34.90197,
,,,,,,,51.95887,0,174.5968,48.1609,32.45998,174.5968,39.58039,27.06998,147.5638,,,,40.46886,39.06399,146.4636,41.83343,33.33999,194.4281,0.01618343,87.61246,0,0.0111441,35.87427,36.53502,36.08159,35.38402,
,,,,,,,51.97877,0,174.5513,48.12952,33.11998,174.5513,39.57312,27.06998,147.5291,,,,40.46216,38.73545,146.4422,41.8299,33.33999,194.3945,0,87.50952,0.01923903,0.00148588,35.90258,35.94059,36.65865,35.74407,
,,,,,,,51.95887,0,174.5061,48.13699,33.77998,174.5061,39.58858,27.06998,147.494,,,,40.48596,38.39499,146.4216,41.818,33.33999,194.3609,0.004464395,87.40895,0.01494294,0,35.61423,36.16666,37.15819,35.64122,
,,,,,,,51.94752,0,174.4615,48.117,34.43998,174.4615,39.56493,27.06998,147.459,,,,40.4748,38.07148,146.402,41.8312,33.33999,194.3278,0.02734442,87.26089,0,0,35.75878,36.69867,36.57815,35.28861,
,,,,,,,51.92985,0,174.4174,48.12074,35.09998,174.4174,39.58113,27.06998,147.4236,,,,40.49563,37.74063,146.3832,41.82971,33.33999,194.2953,0.006696593,87.11176,0.009526122,0.009101013,36.39808,36.73582,36.36324,35.93897,
,,,,,,,51.94157,0,174.3737,48.11532,35.75998,174.3737,39.57219,27.06998,147.3883,,,,40.48391,37.40903,146.3651,41.83343,33.33999,194.2635,0.007998709,86.9115,0.01195435,0.006686458,36.22838,36.37619,37.15968,36.24844,
,,,,,,,51.94473,0,174.3307,48.14371,36.41998,174.3307,39.55506,27.06998,147.3532,,,,40.48689,37.08038,146.3474,41.84551,33.33999,194.2321,0.001488132,86.70885,0,0,36.05756,36.69941,37.2372,35.49411,
,,,,,,,51.94008,0,174.2886,48.14091,36.63998,174.2886,39.56698,27.06998,147.3184,,,,40.47852,36.53001,146.3305,41.83287,33.33999,194.202,0.004464395,86.55373,0,0.01132983,36.40422,37.20616,36.54488,35.7781,
,,,,,,,51.92017,0,174.2474,48.10785,36.71331,174.2474,39.56474,27.06998,147.2836,,,,40.48224,36.12648,146.3141,41.84384,33.33999,194.1727,0.02008978,86.34731,0,0,36.68363,36.94313,37.0156,36.40149,
,,,,,,,51.90734,0,174.2077,48.09888,36.59109,174.2077,39.57834,27.06998,147.2488,,,,40.49879,35.69896,146.2982,41.84179,33.11999,194.1441,0.0007440659,86.13831,0.002988587,0,36.57243,36.80492,37.61943,35.99234,
,,,,,,,51.91422,0,174.1699,48.0959,36.64813,174.1699,39.56493,27.06998,147.2145,,,,40.50158,35.45848,146.2826,41.84458,32.82666,194.1161,0.007998709,86.02665,0.002241441,0.006129254,36.37516,37.39248,37.03103,35.78033,
,,,,,,,51.87907,0,174.1331,48.09907,36.65084,174.1331,39.5843,27.06998,147.1802,,,,40.48689,34.88131,146.2675,41.81409,32.43555,194.0885,0.02157791,85.91724,0,0.01262998,37.12175,37.53309,37.06449,36.51921,
,,,,,,,51.89246,0,174.0976,48.10113,36.63002,174.0976,39.57462,27.06998,147.1459,,,,40.49358,34.24625,146.2519,41.80889,32.13407,194.061,0,85.76021,0.002988587,0,37.0627,37.06703,37.84996,36.44557,
,,,,,,,51.86958,0,174.0638,48.12149,36.643,174.0638,39.57071,27.06998,147.1117,,,,40.46588,33.54201,146.2366,41.81354,31.80543,194.0335,0.01711352,85.6032,0.009712909,0.01634468,36.50257,37.62226,37.47219,35.9611,
,,,,,,,51.85247,0,174.0311,48.09982,36.42129,174.0311,39.58039,27.06998,147.0775,,,,40.47499,32.90319,146.2206,41.81855,31.24501,194.0059,0.002232198,85.49622,0,0.0009286748,37.39669,37.81972,37.1515,36.70817,
,,,,,,,51.84949,0,173.9992,48.1086,36.12477,173.9992,39.57518,27.06998,147.0433,,,,40.47127,32.24382,146.2042,41.83138,30.62817,193.9782,0.01041692,85.34052,0,0,37.37658,37.41179,38.1041,36.75578,
,,,,,,,51.84056,0,173.9683,48.11103,35.73635,173.9683,39.57294,27.06998,147.0091,,,,40.47927,31.57634,146.1867,41.8232,29.9062,193.9503,0.02139189,85.18616,0.01718438,0.01708762,36.79968,37.83755,37.73172,36.26238,
,,,,,,,51.85321,0,173.9381,48.10654,35.43414,173.9381,39.56027,27.06998,146.9748,,,,40.46365,30.92111,146.1687,41.83194,29.27313,193.9217,0.004464395,85.03323,0.005230028,0.003157494,37.70293,38.06807,37.42664,37.02116,
,,,,,,,51.84782,0,173.909,48.11103,35.10508,173.909,39.56195,27.06998,146.9403,,,,40.46291,30.26042,146.1489,41.82599,28.61584,193.8922,0,84.82934,0,0,37.57775,37.67204,38.43148,37.02266,
,,,,,,,51.85395,0,173.8808,48.09739,34.76519,173.8808,39.55524,27.06998,146.9058,,,,40.47053,29.59929,146.1281,41.81038,28.38506,193.8623,0.005766511,84.67319,0.01569008,0.02451701,37.10312,38.15947,37.91093,36.56162,
,,,,,,,51.8493,0,173.8535,48.11308,34.44147,173.8535,39.53065,27.06998,146.8711,,,,40.47276,28.94028,146.1057,41.81056,28.31801,193.8319,0.007254642,84.56596,0,0,37.99501,38.23972,37.79047,37.33603,
,,,,,,,51.86121,0,173.8272,48.11234,34.11058,173.8272,39.5612,27.06998,146.8362,,,,40.45473,28.28,146.0821,41.82544,28.43963,193.8008,0,84.41132,0,0.001671615,37.70349,37.92021,38.73823,37.15358,
,,,,,,,51.84279,0,173.8017,48.07796,33.77908,173.8017,39.52674,27.06998,146.8016,,,,40.46142,27.61986,146.0568,41.81577,28.3809,193.7691,0.0169275,84.25816,0,0.01262998,37.6381,38.46244,37.87226,37.03307,
,,,,,,,51.83759,0,173.7779,48.08786,33.45038,173.7779,39.55077,27.06998,146.7669,,,,40.45882,26.96004,146.03,41.83046,28.37951,193.7367,0.002976264,84.15533,0.0005603601,0,38.21556,38.24529,38.29744,37.77642,
,,,,,,,51.82717,0,173.7551,48.10188,33.12001,173.7551,39.54761,27.06998,146.7323,,,,40.45845,26.29997,146.0018,41.81503,28.40002,193.7035,0,84.00533,0,0.007243663,37.56359,38.3391,38.95407,37.17441,
