Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,53.7011,0,119.6166,49.85748,24.97997,119.6166,44.17225,48.95636,96.86123,45.09896,32.02955,152.5631,45.84683,27.84067,106.2665,46.90949,33.50495,151.2599,41.09439,0,41.19656,41.07529,45.10213,44.99665,45.22144,45.05775,
,,,,,,,53.69942,0,119.621,49.83656,24.31998,119.621,44.20652,48.62966,96.81879,45.0917,32.03061,152.5348,45.90409,27.50908,106.256,46.91265,34.05497,151.2281,41.12917,0,41.26623,41.09237,45.1541,45.0626,45.25639,45.10462,
,,,,,,,53.71207,0,119.6254,49.86869,23.65998,119.6254,44.2326,48.3015,96.7753,45.09449,32.00988,152.5063,45.93458,27.18043,106.242,46.88662,34.78831,151.196,41.14703,0,41.28416,41.12803,45.20477,45.10328,45.28929,45.14498,
,,,,,,,53.68175,0,119.6297,49.81713,22.99998,119.6297,44.24732,47.96917,96.73068,45.09077,32.02335,152.4776,45.94425,26.85006,106.2253,46.88067,35.43608,151.1644,41.17177,0,41.3161,41.15274,45.24724,45.13244,45.33298,45.203,
,,,,,,,53.70184,0,119.6337,49.84403,22.33998,119.6337,44.25197,47.64011,96.68579,45.09673,32.02128,152.4491,45.96898,26.51986,106.2065,46.91023,36.07978,151.1327,41.20079,0,41.34244,41.17057,45.26289,45.16439,45.33893,45.22662,
,,,,,,,53.69068,0,119.6382,49.8332,21.67998,119.6382,44.28103,47.31026,96.64115,45.0984,32.01817,152.4206,45.95763,26.19011,106.1864,46.89777,36.75472,151.1009,41.21567,0,41.34823,41.18153,45.28748,45.17349,45.40827,45.25954,
,,,,,,,53.68101,0,119.6425,49.80145,21.23998,119.6425,44.27209,46.97985,96.59618,45.10139,32.02093,152.3921,45.9963,25.86001,106.1655,46.90819,37.41019,151.0691,41.20432,0,41.35495,41.18245,45.32324,45.20024,45.42742,45.27274,
,,,,,,,53.69496,0,119.6465,49.79696,20.65331,119.6465,44.26464,46.65007,96.55157,45.10716,32.02013,152.3638,45.99054,25.52999,106.1437,46.88439,38.06823,151.0369,41.23111,0,41.343,41.18598,45.33311,45.20823,45.44694,45.27572,
,,,,,,,53.67933,0,119.6506,49.81433,20.09109,119.6506,44.26538,46.32006,96.50746,45.11107,32.01974,152.3356,45.98905,24.98004,106.1211,46.87993,38.73105,151.0051,41.22665,0,41.36541,41.19416,45.33758,45.22922,45.45735,45.28465,
,,,,,,,53.68473,0,119.6545,49.82536,19.56146,119.6545,44.27507,45.98999,96.46378,45.09971,32.02027,152.308,45.99705,24.57668,106.0976,46.88569,39.38982,150.9737,41.22981,0,41.3798,41.20103,45.35696,45.25356,45.46163,45.31143,
,,,,,,,53.68678,0,119.6578,49.82853,19.00196,119.6578,44.24359,45.66004,96.42071,45.10139,32.02005,152.2811,46.00746,23.92891,106.0728,46.87677,39.6097,150.9427,41.22535,0,41.36242,41.22183,45.36049,45.25225,45.49509,45.31738,
,,,,,,,53.6691,0,119.6612,49.82386,18.4515,119.6612,44.24527,45.33003,96.37804,45.08947,32.02002,152.2557,45.98831,23.39521,106.0476,46.89777,39.68353,150.9128,41.23409,0,41.37886,41.22852,45.3713,45.26117,45.49602,45.32705,
,,,,,,,53.68473,0,119.6639,49.83432,17.68497,119.6639,44.25924,44.78002,96.33572,45.09896,32.02011,152.2316,45.98459,22.64693,106.0213,46.87844,39.56102,150.8841,41.2326,0,41.3699,41.2053,45.37093,45.27529,45.4817,45.33988,
,,,,,,,53.6838,0,119.6665,49.82087,17.05948,119.6665,44.22943,44.1567,96.29433,45.08723,31.80006,152.2095,45.97492,22.00368,105.9943,46.89852,39.61808,150.8571,41.25046,0,41.40277,41.1936,45.37186,45.24241,45.47799,45.35904,
,,,,,,,53.70091,0,119.6688,49.8233,16.41198,119.6688,44.21751,43.43559,96.2534,45.08481,31.50673,152.1894,45.96135,21.36194,105.9662,46.89164,39.62087,150.8321,41.22813,0,41.40351,41.20901,45.35546,45.25225,45.48691,45.37243,
,,,,,,,53.68752,0,119.6709,49.83282,15.73214,119.6709,44.2095,42.8041,96.21337,45.09822,31.11563,152.1719,45.95187,20.68419,105.9372,46.90521,39.37999,150.8095,41.20525,0,41.40669,41.2092,45.37409,45.25875,45.45494,45.38526,
,,,,,,,53.68994,0,119.6724,49.82386,15.0812,119.6724,44.19218,42.14546,96.17419,45.10213,30.81414,152.1565,45.937,20.02994,105.9071,46.89387,39.09965,150.789,41.22888,0,41.37139,41.17187,45.33442,45.25225,45.47371,45.38451,
,,,,,,,53.68826,0,119.6736,49.83133,14.42178,119.6736,44.18044,41.47505,96.13613,45.09021,30.4855,152.1435,45.93086,19.37202,105.8762,46.88365,38.70684,150.771,41.2006,0,41.3542,41.17224,45.32864,45.24928,45.43876,45.38879,
,,,,,,,53.6944,0,119.6743,49.81658,13.75837,119.6743,44.15567,40.82154,96.09949,45.1215,30.14509,152.1322,45.89089,18.70872,105.8442,46.89759,38.40216,150.755,41.19335,0,41.33571,41.18673,45.30983,45.22829,45.4423,45.38879,
,,,,,,,53.67785,0,119.6746,49.80444,13.10045,119.6746,44.14095,40.16069,96.0671,45.12132,29.82158,152.1216,45.88104,18.05023,105.8112,46.89629,38.07621,150.7407,41.1621,0,41.34748,41.13546,45.29735,45.21213,45.44322,45.37466,
,,,,,,,53.67729,0,119.6742,49.80145,12.4402,119.6742,44.13872,39.49909,96.09252,45.14516,29.49072,152.1111,45.88625,17.39032,105.7772,46.88644,37.73507,150.7275,41.13066,0,41.29369,41.09107,45.27946,45.206,45.4118,45.34211,
,,,,,,,53.70854,0,119.6731,49.8134,11.77968,119.6731,44.1132,38.84044,96.1616,45.16155,29.15913,152.1001,45.85966,16.72976,105.7423,46.92064,37.41115,150.715,41.09141,0,41.27277,41.07974,45.29362,45.16681,45.42835,45.32482,
,,,,,,,53.70035,0,119.6716,49.80537,11.12011,119.6716,44.1104,38.18007,96.17371,45.18614,28.83048,152.0881,45.84999,16.0701,105.7065,46.96898,37.08081,150.7022,41.0503,0,41.2369,41.03907,45.26084,45.16142,45.39191,45.29357,
,,,,,,,53.70612,0,119.6693,49.81041,10.46,119.6693,44.0901,37.51987,96.21486,45.18931,28.50011,152.0742,45.83809,15.41006,105.6698,46.98478,36.74901,150.6893,41.04156,0,41.20552,40.99876,45.25115,45.13634,45.37555,45.26921,
,,,,,,,53.68882,0,119.6662,49.82834,9.799927,119.6662,44.04912,36.86013,96.22226,45.22414,28.16991,152.0574,45.83047,14.74997,105.6324,47.01155,36.42032,150.6747,40.99301,0,41.20048,40.98167,45.21688,45.11256,45.36272,45.22755,
,,,,,,,53.69961,0,119.6614,49.80742,9.140011,119.6614,44.06551,36.20002,96.22372,45.23476,27.84016,152.0384,45.80984,14.09004,105.5942,47.02475,36.09005,150.6579,40.96101,0,41.16686,40.96162,45.21371,45.06557,45.33075,45.18496,
,,,,,,,53.69421,0,119.6562,49.79024,8.919978,119.6562,44.03571,35.54,96.24034,45.22861,27.51006,152.0169,45.82378,13.43003,105.5552,47.05096,35.75979,150.6391,40.94186,0,41.13847,40.9358,45.18856,45.03752,45.32034,45.15446,
,,,,,,,53.68082,0,119.6508,49.77829,8.846639,119.6508,44.03049,34.88005,96.24049,45.24649,26.96004,151.9932,45.79552,12.77001,105.516,47.05673,35.43005,150.6178,40.9372,15,41.09943,40.92094,45.15056,45.01894,45.29821,45.0929,
,,,,,,,53.68528,0,119.6446,49.78594,8.968876,119.6446,44.0277,34.22003,96.24401,45.22712,26.33676,151.9676,45.77247,12.11003,105.4763,47.07978,35.09996,150.5949,40.94762,15,41.12726,40.95214,45.13119,44.94668,45.28539,45.06315,
,,,,,,,53.68231,0,119.6372,49.7626,8.911831,119.6372,44.01354,33.56003,96.2552,45.24593,25.61562,151.9394,45.77916,11.45002,105.436,47.08722,34.76994,150.5704,41.01905,15,41.1846,41.03591,45.10139,44.92532,45.26085,45.00792,
,,,,,,,53.66594,0,119.6289,49.75008,8.909115,119.6289,44.02081,32.90004,96.25909,45.245,24.98414,151.9097,45.78679,11.23002,105.3954,47.05692,34.43998,150.5435,41.05793,15,41.23616,41.10054,45.09393,44.89913,45.22887,44.98281,
,,,,,,,53.66092,0,119.6196,49.75232,8.92994,119.6196,43.99268,32.24003,96.26474,45.23457,24.32551,151.879,45.75834,11.15669,105.3544,47.08424,33.88996,150.5152,41.01775,15,41.2087,41.0374,45.06637,44.88947,45.21325,44.97593,
,,,,,,,53.66315,0,119.6095,49.75886,8.916962,119.6095,44.00293,31.58003,96.27354,45.2288,23.65509,151.847,45.77488,11.27891,105.3127,47.0716,33.26663,150.4859,40.97441,15,41.14818,40.96607,45.0537,44.85678,45.20507,44.95435,
,,,,,,,53.67133,0,119.5984,49.75587,8.918673,119.5984,44.01168,30.92003,96.28014,45.21539,23.00158,151.814,45.75685,11.22188,105.2711,47.06658,32.54552,150.4558,40.95209,15,41.13903,40.99152,45.04103,44.83616,45.18946,44.91586,
,,,,,,,53.65031,0,119.5865,49.7611,8.921858,119.5865,44.03291,30.26003,96.28745,45.23252,22.34073,151.7799,45.78009,11.21916,105.2296,47.08499,31.91404,150.4243,41.05997,15,41.22514,41.10798,45.02464,44.82724,45.15544,44.94691,
,,,,,,,53.65348,0,119.5736,49.74093,8.919164,119.5736,44.01633,29.60003,96.29556,45.20775,21.67913,151.7448,45.76447,11.45998,105.1879,47.06584,31.2554,150.3922,41.1554,15,41.31984,41.15775,45.02371,44.81981,45.14186,44.90823,
,,,,,,,53.64231,0,119.5579,49.74915,8.919898,119.5579,44.02993,28.94003,96.30357,45.19359,21.02048,151.7086,45.7667,11.74034,105.1463,47.05375,30.58499,150.3588,41.01254,14.98125,41.19301,40.96106,45.02092,44.807,45.13889,44.89633,
,,,,,,,53.65571,0,119.5435,49.74858,9.140306,119.5435,44.03813,28.28003,96.31183,45.18186,20.36011,151.6713,45.76652,12.13316,105.1049,47.05171,29.93147,150.3243,40.92772,14.99953,41.11045,40.93487,45.01048,44.82501,45.11584,44.91362,
,,,,,,,53.63618,0,119.5311,49.75288,9.213122,119.5311,44.00609,27.62003,96.32014,45.18539,19.69991,151.6322,45.7576,12.43783,105.0637,47.02327,29.27062,150.2884,41.07709,15.01827,41.23634,41.07232,44.99987,44.80328,45.10859,44.8861,
,,,,,,,53.63766,0,119.5154,49.72617,9.311109,119.5154,43.99324,26.96003,96.32853,45.17794,19.04017,151.5916,45.75406,12.76378,105.0225,47.02345,28.60903,150.2513,40.97515,15.05623,41.16163,40.94174,44.97696,44.81071,45.11956,44.88424,
,,,,,,,53.64436,0,119.4989,49.74112,9.441512,119.4989,44.00516,26.30003,96.33678,45.17794,18.38006,151.5492,45.74737,13.10492,104.9818,47.01229,27.95037,150.2125,41.15596,15.07638,41.28192,41.24022,44.97472,44.81089,45.10264,44.89484,
,,,,,,,53.63636,0,119.4837,49.71795,9.981915,119.4837,44.01857,25.64003,96.34532,45.17571,17.72005,151.5048,45.73547,13.42884,104.9409,47.00021,27.29001,150.1721,41.24246,15.11579,41.45881,41.22778,44.97751,44.78173,45.09074,44.87568,
,,,,,,,53.62223,0,119.467,49.71851,10.23818,119.467,44.0141,25.20003,96.35384,45.16397,17.06009,151.4584,45.73993,13.75918,104.9002,47.0136,26.6298,150.1299,40.90223,15.15619,41.12651,40.88231,44.96708,44.78619,45.07735,44.87941,
,,,,,,,53.60046,0,119.4481,49.69404,10.3272,119.4481,43.98728,24.61337,96.36253,45.13995,16.40007,151.4104,45.74198,14.09098,104.8593,47.01601,25.97006,150.0861,40.98259,15.17884,41.13622,40.99375,44.93895,44.786,45.09204,44.87252,
,,,,,,,53.62595,0,119.4298,49.69909,10.40243,119.4298,43.99846,24.05115,96.3708,45.16621,15.74007,151.3611,45.7325,14.41967,104.8183,47.01304,25.30996,150.0413,41.2313,15.20206,41.41117,41.26863,44.92536,44.76186,45.06824,44.84574,
,,,,,,,53.61553,0,119.4121,49.7314,10.9826,119.4121,43.97834,23.30152,96.37882,45.15485,15.52008,151.312,45.74216,14.74994,104.7775,46.99296,24.64994,149.9967,41.04826,15.24461,41.29088,40.98242,44.92759,44.77374,45.06992,44.86899,
,,,,,,,53.63785,0,119.3934,49.7045,11.23075,119.3934,43.97703,22.66868,96.38639,45.15261,15.44674,151.2637,45.72209,15.0802,104.737,46.98775,23.98999,149.9526,40.85759,15.26948,41.00006,40.85928,44.9112,44.76613,45.07271,44.87104,
,,,,,,,53.64436,0,119.375,49.7088,11.53193,119.375,43.97778,22.02045,96.39376,45.14069,15.56896,151.217,45.72711,15.40993,104.6963,47.00114,23.32996,149.91,41.09885,15.29497,41.22943,41.11485,44.89351,44.76854,45.07122,44.85411,
,,,,,,,53.61311,0,119.3587,49.69703,11.46843,119.3587,43.97852,21.34355,96.40045,45.15038,15.51193,151.1717,45.73677,15.74002,104.6555,46.99501,22.66997,149.8692,41.07504,15.33984,41.22719,41.14735,44.92014,44.74458,45.05412,44.84351,
,,,,,,,53.61535,0,119.3457,49.69386,11.63037,119.3457,43.97182,20.69089,96.40699,45.16006,15.72921,151.1287,45.73826,16.07005,104.6149,47.0056,22.00997,149.8306,41.13289,15.38584,41.28323,41.14159,44.88307,44.76241,45.0504,44.85262,
,,,,,,,53.61181,0,119.3357,49.68265,11.54357,119.3357,43.97908,20.03163,96.4127,45.13324,16.04337,151.0877,45.74049,16.4,104.5744,46.97958,21.34997,149.7938,41.01701,15.43298,41.21916,41.04408,44.8786,44.74774,45.04835,44.84202,
,,,,,,,53.63711,0,119.3297,49.70282,11.32746,119.3297,43.9517,19.36869,96.41779,45.15205,16.4215,151.0479,45.73826,16.73003,104.5339,47.01676,21.12997,149.7581,40.96473,15.48131,41.1168,40.9475,44.87264,44.74532,45.0491,44.85392,
,,,,,,,53.64083,0,119.3273,49.69685,11.06046,119.3273,43.9599,18.7104,96.42226,45.15503,16.72469,151.0089,45.71837,17.06003,104.4933,47.00412,21.05664,149.7234,41.02128,15.51209,41.16237,41.00322,44.85103,44.72452,45.02288,44.85039,
,,,,,,,53.64455,0,119.328,49.72075,10.6505,119.328,43.953,18.05024,96.4258,45.15727,17.05652,150.9698,45.71614,17.39002,104.4529,47.01601,21.17886,149.689,41.12322,15.54364,41.27351,41.20697,44.85178,44.73269,45.02753,44.82343,
,,,,,,,53.6838,0,119.3292,49.73962,10.35281,119.3292,43.95468,17.38978,96.42848,45.1595,17.39424,150.9306,45.72711,17.72002,104.4125,47.00393,21.12182,149.6553,41.18144,15.59473,41.35719,41.14679,44.83818,44.71504,45.02214,44.82361,
,,,,,,,53.85437,0,119.3286,49.77455,10.02792,119.3286,43.95077,16.73014,96.43059,45.14516,17.71848,150.8916,45.72264,18.27002,104.3721,47.00188,21.1191,149.6218,40.89703,15.6471,41.10092,40.90757,44.83166,44.69424,45.00429,44.79609,
,,,,,,,53.91074,0,119.3246,49.8784,9.683743,119.3246,43.92693,16.07005,96.43166,45.14293,18.04975,150.8526,45.71391,18.67336,104.3318,47.01657,21.13993,149.5884,41.01905,15.68203,41.17657,41.05225,44.81154,44.7052,44.99035,44.79088,
,,,,,,,53.97566,0,119.3164,49.91501,9.361491,119.3164,43.95226,15.40999,96.43205,45.15857,18.38082,150.8138,45.71818,19.10113,104.2912,47.00709,21.12695,149.5557,41.06146,15.73658,41.24213,41.02124,44.81136,44.68309,45.00578,44.74903,
,,,,,,,54.03128,0,119.3041,49.92622,9.031053,119.3041,43.95002,14.75006,96.43153,45.14218,18.70968,150.7755,45.71762,19.3415,104.2507,47.01081,21.12866,149.5231,41.17103,15.77374,41.30415,41.25972,44.79273,44.66229,45.00057,44.77972,
,,,,,,,54.03425,0,119.2857,49.9802,8.698762,119.2857,43.91724,14.09003,96.43034,45.15727,19.04008,150.7372,45.69513,19.69866,104.2101,47.00858,21.13185,149.4909,41.24692,15.83059,41.46572,41.25805,44.78323,44.63832,44.9844,44.72821,
,,,,,,,54.07294,0,119.2493,50.00785,8.150435,119.2493,43.93158,13.43003,96.42802,45.15187,19.3702,150.6991,45.72134,20.26043,104.1699,47.00765,21.12915,149.4589,40.91879,15.88885,41.12632,40.90311,44.7823,44.60823,44.95317,44.69547,
,,,,,,,54.09768,0,119.2107,50.03605,7.52675,119.2107,43.93084,13.21004,96.42549,45.13845,19.69999,150.661,45.69755,20.86687,104.1298,47.02252,21.12989,149.4269,41.00584,15.92982,41.15341,41.04724,44.76237,44.59542,44.95689,44.69027,
,,,,,,,54.09006,0,119.1717,50.02933,7.025316,119.1717,43.90681,13.1367,96.42252,45.15857,20.03009,150.6233,45.68342,21.59532,104.09,47.00635,21.13029,149.3947,41.2618,15.97182,41.4433,41.34497,44.75417,44.57591,44.96339,44.65084,
,,,,,,,54.10494,0,119.124,50.04203,6.6875,119.124,43.90774,13.25892,96.41905,45.13939,20.36009,150.586,45.69215,22.22754,104.0504,47.00635,21.12978,149.3631,41.04509,16.03361,41.28192,40.98985,44.75491,44.56477,44.95819,44.65084,
,,,,,,,54.11777,0,119.0686,50.05772,6.199855,119.0686,43.92189,13.20189,96.41486,45.15559,20.91006,150.5489,45.69587,22.88324,104.0111,47.00635,21.12999,149.3316,40.88884,16.0782,41.05497,40.91555,44.73834,44.54545,44.94573,44.6248,
,,,,,,,54.12094,0,119.0061,50.02428,5.977557,119.0061,43.90029,13.19917,96.40968,45.14609,21.53341,150.512,45.69587,23.55537,103.9721,47.00858,21.13002,149.3,41.17084,16.12391,41.31684,41.17707,44.72213,44.53579,44.93439,44.62778,
,,,,,,,54.11089,0,118.9418,50.01289,6.068304,118.9418,43.92041,13.21999,96.40394,45.15578,22.03452,150.4755,45.66464,24.20872,103.9331,46.98608,21.34993,149.2687,41.20135,16.18951,41.35047,41.23204,44.71989,44.5343,44.9277,44.62629,
,,,,,,,54.08578,0,118.8811,50.01009,6.521905,118.8811,43.8973,13.20702,96.39785,45.14088,22.59266,150.439,45.681,24.86911,103.894,47.00021,21.64331,149.2377,41.19019,16.25674,41.39679,41.22982,44.71542,44.52854,44.92101,44.61141,
,,,,,,,54.08206,0,118.8221,49.98767,6.629255,118.8221,43.92394,13.20873,96.39093,45.16602,22.93353,150.4028,45.67896,25.53106,103.8549,47.02122,22.03442,149.2067,41.07058,16.32566,41.23783,41.05448,44.70201,44.507,44.92101,44.61234,
,,,,,,,54.08801,0,118.7524,49.99869,6.626488,118.7524,43.91128,13.21191,96.38343,45.15112,23.40024,150.3665,45.68342,26.18963,103.8156,47.01676,22.33589,149.1757,41.02426,16.37755,41.18087,41.03368,44.68711,44.50532,44.91357,44.59282,
,,,,,,,54.06941,0,118.6789,49.9675,6.81255,118.6789,43.89936,13.20922,96.37494,45.15056,23.63548,150.3302,45.681,26.84994,103.7764,47.02996,22.66454,149.1449,41.18442,16.43074,41.31031,41.29761,44.69531,44.54043,44.90706,44.63373,
,,,,,,,54.05136,0,118.6126,49.96059,7.129431,118.6126,43.89414,13.20995,96.36584,45.14814,23.98308,150.294,45.65665,27.51021,103.7371,47.01081,23.00495,149.1143,41.3124,16.50401,41.53371,41.31767,44.67575,44.5122,44.89962,44.61532,
,,,,,,,54.0402,0,118.5509,49.96059,7.736156,118.5509,43.91146,13.21036,96.35633,45.14665,24.55293,150.258,45.67803,28.16993,103.6978,47.00988,23.32846,149.0838,40.97441,16.57911,41.15266,40.95196,44.68171,44.50755,44.88698,44.61736,
,,,,,,,54.03146,0,118.4798,49.93761,7.886045,118.4798,43.88818,13.20985,96.34601,45.14218,25.15716,150.222,45.66613,28.83002,103.6587,47.02866,23.65932,149.0531,41.05644,16.63734,41.19207,41.05523,44.66327,44.51275,44.87434,44.61904,
,,,,,,,54.02105,0,118.4085,49.93761,8.243877,118.4085,43.88967,13.21005,96.33504,45.14386,25.88439,150.1862,45.6626,29.49005,103.6195,47.00616,23.99091,149.0226,41.19391,16.69702,41.34225,41.27662,44.65488,44.51647,44.87211,44.61978,
,,,,,,,53.99705,0,118.3429,49.95013,8.615359,118.3429,43.88967,13.21009,96.32366,45.13715,26.51816,150.1505,45.67951,30.15,103.5805,47.01006,24.31956,148.9923,41.43201,16.77695,41.59946,41.48929,44.66774,44.51944,44.85631,44.61439,
,,,,,,,53.99128,0,118.2738,49.92846,8.908427,118.2738,43.88688,13.43,96.31168,45.13548,26.95324,150.1148,45.66836,30.81002,103.5415,47.00988,24.64993,148.9616,41.07802,16.87762,41.29219,41.0673,44.65805,44.51814,44.87193,44.62034,
,,,,,,,53.96431,0,118.2037,49.92921,9.249221,118.2037,43.88762,13.72338,96.2995,45.15876,27.55193,150.0795,45.66631,31.47003,103.5027,47.02717,24.98013,148.9312,41.01608,16.92503,41.15845,41.02922,44.64613,44.50755,44.83921,44.5878,
,,,,,,,53.93325,0,118.132,49.89708,9.364336,118.132,43.88762,14.11449,96.28671,45.15038,28.10777,150.0442,45.652,32.13002,103.4642,47.00765,25.30987,148.9006,41.42029,16.97317,41.55911,41.48929,44.64389,44.49046,44.8327,44.58538,
,,,,,,,53.89381,0,118.0581,49.87336,9.833995,118.0581,43.87048,14.41595,96.27345,45.14516,28.85765,150.0096,45.6626,32.79002,103.4257,47.02327,25.63998,148.8702,41.19167,17.02204,41.44255,41.13491,44.64389,44.46743,44.81262,44.56473,
,,,,,,,53.86182,0,117.9831,49.85599,10.14252,117.9831,43.86955,14.74461,96.25986,45.14069,29.49245,149.9755,45.68695,33.45002,103.3875,47.01583,25.96999,148.8397,40.99413,17.07119,41.13548,41.01455,44.6059,44.4548,44.83102,44.54223,
,,,,,,,53.83801,0,117.9072,49.80369,10.44028,117.9072,43.87477,15.30502,96.24596,45.12896,30.13929,149.9419,45.6758,34.11002,103.3497,47.0136,26.29995,148.8096,41.19558,17.10231,41.37961,41.26418,44.60049,44.4496,44.83846,44.5387,
,,,,,,,53.82145,0,117.8311,49.79622,10.79893,117.8311,43.87644,15.92186,96.23228,45.14442,30.81646,149.9082,45.67375,34.77002,103.3122,47.02196,26.84997,148.7797,41.38681,17.15197,41.57312,41.45028,44.599,44.4483,44.82879,44.53051,
,,,,,,,53.77085,0,117.755,49.76409,11.12058,117.755,43.89507,16.20383,96.21848,45.14833,31.4694,149.8749,45.67301,35.43002,103.2753,47.00616,27.2533,148.7502,41.14722,17.22062,41.38129,41.12729,44.57535,44.43938,44.82731,44.50727,
,,,,,,,53.75318,0,117.6794,49.7583,11.4466,117.6794,43.87402,16.25023,96.20517,45.14535,32.12838,149.8416,45.67505,36.09002,103.2393,47.02419,27.90107,148.721,41.10313,17.27166,41.26398,41.14754,44.56994,44.39981,44.79105,44.48197,
,,,,,,,53.72639,0,117.6049,49.74765,11.78203,117.6049,43.87644,16.12531,96.19289,45.14684,32.79142,149.809,45.67152,36.75002,103.205,47.03758,28.21478,148.6917,41.48502,17.30465,41.58358,41.7053,44.57982,44.39183,44.79905,44.47007,
,,,,,,,53.71449,0,117.531,49.70226,12.10974,117.531,43.88147,16.19312,96.18242,45.12951,33.44973,149.7767,45.66761,36.97002,103.1728,47.02866,28.88972,148.6627,41.64928,17.3749,41.84583,41.7209,44.55728,44.35468,44.79924,44.4338,
,,,,,,,53.70407,0,117.4579,49.72169,12.43946,117.4579,43.89042,16.18955,96.17429,45.14609,34.10984,149.7445,45.66408,37.04336,103.1434,47.02196,29.43519,148.6339,41.30031,17.44629,41.48664,41.37785,44.55672,44.33759,44.79756,44.41725,
,,,,,,,53.7011,0,117.3852,49.72449,12.77041,117.3852,43.86378,15.94933,96.16873,45.12597,34.77033,149.7124,45.67524,36.92113,103.1171,47.02642,30.16656,148.6052,41.57487,17.50007,41.64111,41.7053,44.54852,44.34483,44.77153,44.41669,
,,,,,,,53.66873,0,117.3131,49.69479,13.09987,117.3131,43.88315,15.67067,96.16508,45.14814,35.42997,149.6804,45.66018,36.75817,103.0942,47.02047,30.81716,148.5766,42.16045,17.55408,42.25078,42.28182,44.54554,44.35987,44.77023,44.40926,
,,,,,,,53.68919,0,117.2411,49.68564,13.42991,117.2411,43.89265,15.27652,96.16268,45.13026,36.09005,149.649,45.65869,36.46756,103.0742,47.03386,31.45964,40,41.90914,17.60828,42.1516,41.87469,44.53642,44.38365,44.75369,44.42488,
,,,,,,,53.66166,0,117.1694,49.69629,13.76006,117.1694,43.95598,14.97217,96.15974,45.13715,36.75012,149.6174,45.68546,36.05562,103.0562,47.02327,32.13445,148.52,41.64053,17.66266,41.76906,41.65571,44.57013,44.39257,44.75815,44.45147,
,,,,,,,53.65794,0,117.0984,49.70376,14.08995,117.0984,44.05359,14.64645,96.15494,45.14442,37.41005,149.5862,45.74365,35.76712,103.0387,47.05245,32.79042,148.4919,42.26034,17.7172,42.3255,42.3784,44.56342,44.44904,44.76559,44.49462,
,,,,,,,53.65422,0,117.0278,49.70152,14.41997,117.0278,44.14095,14.30505,96.14684,45.15876,38.07007,149.5552,45.83289,35.43676,103.0206,47.04204,33.44817,148.4636,42.14426,17.79107,42.35613,42.10574,44.59379,44.50607,44.78715,44.54465,
,,,,,,,53.65478,0,116.9576,49.70731,14.74999,116.9576,44.1879,13.98122,96.13541,45.13194,38.29008,149.5239,45.84683,35.09317,103.0007,47.04409,34.11101,148.4356,41.89259,17.84726,42.01169,41.88435,44.61633,44.54935,44.81987,44.60249,
,,,,,,,53.6386,0,116.8877,49.69479,15.07997,116.8877,44.22515,13.65091,96.12,45.14516,38.3634,149.4926,45.90409,34.77235,102.9781,47.03832,34.76987,148.4077,42.30647,17.88482,42.30327,42.48316,44.66457,44.59597,44.87732,44.6726,
,,,,,,,53.61702,0,116.818,49.68956,15.40998,116.818,44.24527,13.31906,96.10057,45.15205,38.24118,149.4615,45.93402,34.44076,102.9524,47.05747,35.42968,148.38,42.50588,17.95952,42.66115,42.52346,44.72734,44.65486,44.90929,44.73639,
,,,,,,,53.63915,0,116.7488,49.68134,15.73998,116.7488,44.26818,12.9904,96.07852,45.13845,38.29822,149.4303,45.9502,34.10876,102.924,47.04353,36.09019,148.3522,42.06223,18.01645,42.21137,42.03294,44.7646,44.6725,44.9435,44.79516,
,,,,,,,53.6079,0,116.6798,49.67817,16.06998,116.6798,44.28103,12.66012,96.05415,45.14889,38.30093,149.3998,45.98013,33.78062,102.8937,47.06639,36.74991,148.3248,42.21476,18.07345,42.28141,42.30857,44.81527,44.74328,44.99165,44.84295,
,,,,,,,53.61553,0,116.6108,49.66565,16.39998,116.6108,44.29593,12.10986,96.02814,45.14833,38.28011,149.3693,45.98738,33.45005,102.8624,47.06119,37.40993,148.2973,42.74603,18.11219,42.87708,42.77755,44.85979,44.76093,44.99407,44.86062,
,,,,,,,53.60939,0,116.5419,49.64679,16.72998,116.5419,44.29649,11.48679,95.99975,45.13249,38.29309,149.3387,45.99854,33.11981,102.8307,47.03089,37.63001,148.27,42.30182,18.16924,42.54292,42.22628,44.90319,44.78991,45.04742,44.90395,
,,,,,,,53.5761,0,116.4728,49.64174,17.05998,116.4728,44.29445,10.76559,95.96964,45.14162,38.29138,149.3087,46.00913,32.79016,102.7985,47.04409,37.70328,148.2429,42.12622,18.22624,42.25676,42.19508,44.90617,44.80402,45.06899,44.898,
,,,,,,,53.57312,0,116.4036,49.65145,17.38998,116.4036,44.29649,10.13408,95.93746,45.11983,38.28819,149.2785,46.00467,32.46001,102.7658,47.03962,37.58107,148.216,42.81002,18.28366,42.84626,42.99207,44.92703,44.81888,45.09074,44.93129,
