Description,Value,Timing,Start,End,RL_PVR,LL_PVR,RA_DET1,RA_BLD1,RA_OCS1,LA_DET1,LA_BLD1,LA_OCS1,RL_DET1,RL_BLD1,RL_OCS1,RL_DET2,RL_BLD2,RL_OCS2,LL_DET1,LL_BLD1,LL_OCS1,LL_DET2,LL_BLD2,LL_OCS2,TRADET,TRAOCC,TLADET,TLAOCC,TRLDET,TRLOCC,TLLDET,TLLOCC,
,,,,,,,52.5225,0,120.3668,52.96095,15.65614,120.3668,45.89361,23.22002,107.2873,47.35606,38.42921,153.6229,43.77915,25.31004,111.8195,,,,32.36222,100,32.75903,33.16372,38.83361,38.85624,38.83918,38.96945,
,,,,,,,52.50929,0,120.337,53.00297,16.22632,120.337,45.89641,22.89,107.2609,47.35904,38.07045,153.578,43.78194,24.68671,111.8121,,,,32.79657,100,32.85373,33.25974,38.81573,38.87055,38.83304,38.97466,
,,,,,,,52.51208,0,120.307,53.04182,16.76372,120.307,45.92249,22.56,107.2355,47.354,37.73003,153.5329,43.81187,23.9656,111.8053,,,,32.81758,100,32.83075,33.65926,38.83678,38.8555,38.81464,38.96053,
,,,,,,,52.48529,0,120.2768,53.04556,17.31539,120.2768,45.9182,22.23001,107.211,47.36518,37.41656,153.4882,43.826,23.33412,111.7986,,,,32.7549,100,32.97551,33.76643,38.82412,38.84528,38.831,38.97094,
,,,,,,,52.48473,0,120.2464,53.07899,17.86848,120.2464,45.94204,21.9,107.1869,47.37096,37.07902,153.4439,43.8154,22.67548,111.7925,,,,32.84642,99.9,33.08926,33.56658,38.8135,38.83693,38.831,38.94193,
,,,,,,,52.48623,0,120.2157,53.11728,18.63586,120.2157,45.94633,21.57,107.1636,47.34711,36.74854,153.4003,43.834,22.00506,111.7866,,,,33.06369,99.7975,33.49627,33.85335,38.81424,38.85197,38.83546,38.925,
,,,,,,,52.48027,0,120.1846,53.11803,18.81991,120.1846,45.97315,21.24,107.1409,47.36425,36.42138,153.3572,43.826,21.35155,111.781,,,,33.03113,99.69244,33.48899,34.33255,38.82095,38.849,38.82431,38.92054,
,,,,,,,52.46167,0,120.1534,53.14343,19.10142,120.1534,45.97092,20.91,107.119,47.35922,36.08965,153.3151,43.82228,20.6907,111.7756,,,,32.93422,99.58475,33.52261,34.29967,38.80698,38.83693,38.80776,38.9278,
,,,,,,,52.4639,0,120.122,53.1694,19.0724,120.122,46.00463,20.58,107.0978,47.36369,35.75985,153.2738,43.84069,20.02911,111.7701,,,,32.96026,99.47437,33.66364,34.1548,38.80903,38.83395,38.79158,38.9436,
,,,,,,,52.47785,0,120.0906,53.15091,19.21791,120.0906,46.01506,20.25,107.0769,47.36649,35.43029,153.2331,43.82228,19.37045,111.7645,,,,32.94984,99.36123,33.87956,34.21368,38.78761,38.83786,38.80999,38.95457,
,,,,,,,52.46241,0,120.0593,53.17388,19.13058,120.0593,46.02102,19.7,107.0567,47.36649,35.09993,153.1939,43.8102,18.71009,111.7589,,,,33.0741,99.29526,33.89301,34.50565,38.81592,38.85123,38.8072,38.92408,
,,,,,,,52.45348,0,120.0278,53.17033,19.14029,120.0278,46.02251,19.07667,107.0369,47.35475,34.77002,153.1559,43.79774,18.04988,111.753,,,,33.12116,99.22764,33.91337,34.38511,38.80102,38.8347,38.78861,38.92184,
,,,,,,,52.4334,0,119.9958,53.15614,19.16293,119.9958,46.04766,18.35556,107.0176,47.36071,34.44008,153.1196,43.81466,17.39014,111.7467,,,,33.22552,99.15833,33.91766,34.28556,38.7809,38.81928,38.78619,38.92035,
,,,,,,,52.43935,0,119.9639,53.15539,19.1446,119.9639,46.00146,17.72408,106.9981,47.35829,34.11001,153.0848,43.78045,16.73004,111.7402,,,,33.35183,99.08729,33.81325,34.27813,38.77494,38.82894,38.80553,38.94714,
,,,,,,,52.42353,0,119.9315,53.16286,19.14927,119.9315,46.03071,17.06544,106.9791,47.35904,33.78004,153.0519,43.79086,16.07002,111.7329,,,,33.75808,99.01447,33.89301,34.28816,38.77345,38.81092,38.78787,38.94137,
,,,,,,,52.41833,0,119.8995,53.17762,19.15227,119.8995,46.03667,16.39503,106.96,47.34879,33.45005,153.0201,43.79756,15.41007,111.7247,,,,33.77501,98.93983,33.94998,34.63715,38.79636,38.8124,38.76314,38.88409,
,,,,,,,52.4213,0,119.8672,53.18303,19.14871,119.8672,46.01581,15.74151,106.9411,47.34935,33.12003,152.9894,43.77896,14.75004,111.7155,,,,33.74023,98.81332,33.99537,34.60372,38.7524,38.80423,38.77523,38.91236,
,,,,,,,52.42726,0,119.8348,53.1694,19.15008,119.8348,46.00743,15.08066,106.9224,47.35382,32.79004,152.9606,43.77432,14.09004,111.7049,,,,33.81891,98.68366,34.04842,34.52051,38.76153,38.77971,38.7953,38.90343,
,,,,,,,52.4213,0,119.8021,53.17612,19.15035,119.8021,46.00966,14.41907,106.9038,47.36127,32.46004,152.9346,43.78362,13.43005,111.6931,,,,34.06762,98.55075,34.40649,34.69715,38.73675,38.78863,38.77374,38.88316,
,,,,,,,52.40642,0,119.7695,53.1806,19.14972,119.7695,45.98898,13.76041,106.8843,47.34264,32.13004,152.9113,43.77618,12.77005,111.6793,,,,34.05999,98.41452,34.42423,35.36282,38.76823,38.77005,38.76779,38.87758,
,,,,,,,52.38485,0,119.7367,53.14642,19.15005,119.7367,45.99122,13.10005,106.864,47.33761,31.80004,152.8904,43.768,12.11005,111.6638,,,,34.08455,98.27489,34.42143,35.18897,38.73899,38.76281,38.73581,38.8839,
,,,,,,,52.40642,0,119.7038,53.15147,19.15004,119.7038,46.00556,12.43984,106.8435,47.35773,31.47004,152.8717,43.74866,11.45005,111.6468,,,,34.14425,98.18176,34.53051,35.10799,38.73619,38.72566,38.74622,38.87591,
,,,,,,,52.38875,0,119.6706,53.14642,19.14994,119.6706,45.9875,11.7801,106.8227,47.34134,31.14004,152.8556,43.75461,10.79005,111.6281,,,,34.22536,98.0363,34.92258,35.16669,38.73917,38.742,38.74102,38.86698,
,,,,,,,52.39098,0,119.6374,53.16417,19.15001,119.6374,45.98973,11.12,106.8021,47.34711,30.81004,152.8417,43.768,10.57005,111.6075,,,,34.24247,97.88721,34.95993,35.69046,38.74197,38.76559,38.74232,38.83053,
,,,,,,,52.37071,0,119.6041,53.15445,19.15,119.6041,45.95918,10.45998,106.7833,47.33966,30.48004,152.8301,43.73881,10.49671,111.586,,,,34.22461,97.73439,34.91455,35.58663,38.73545,38.73141,38.71332,38.84392,
,,,,,,,52.35378,0,119.5707,53.14325,19.14998,119.5707,45.96272,9.800026,106.7733,47.33761,30.15004,152.8201,43.75517,10.61894,111.563,,,,34.29381,97.57775,34.99729,35.42393,38.71291,38.74033,38.71852,38.86605,
,,,,,,,52.33667,0,119.5373,53.11859,19.15,119.5373,45.97688,9.140001,106.7645,47.35233,29.82004,152.8124,43.76112,10.5619,111.5396,,,,34.34143,97.41719,35.30511,35.58217,38.6995,38.74702,38.71945,38.84671,
,,,,,,,52.33722,0,119.5036,53.11504,19.14999,119.5036,45.9426,8.480002,106.7288,47.35028,29.49004,152.8062,43.7336,10.55918,111.5141,,,,34.41788,97.25262,35.2715,35.90684,38.72502,38.74572,38.71555,38.86177,
,,,,,,,52.33202,0,119.4697,53.1001,19.14999,119.4697,45.9413,8.26001,106.6935,47.34562,29.16004,152.8009,43.7561,10.80001,111.4879,,,,34.50141,97.08394,35.28737,35.84443,38.69372,38.77098,38.71202,38.83574,
,,,,,,,52.3389,0,119.4355,53.1029,19.14999,119.4355,45.94111,8.406672,106.598,47.36798,28.83004,152.7964,43.72189,11.08036,111.4611,,,,34.55498,96.91103,35.39421,35.75658,38.68925,38.72993,38.7135,38.83555,
,,,,,,,52.33276,0,119.4002,53.09188,19.14999,119.4002,45.94111,8.822227,106.5594,47.42255,28.50004,152.7929,43.7455,11.47318,111.4332,,,,34.59051,96.78381,35.59725,35.87693,38.70937,38.72176,38.7096,38.84001,
,,,,,,,52.33871,0,119.3634,53.08198,19.14999,119.3634,45.91224,9.376303,106.5272,47.4166,28.17004,152.7905,43.71817,11.77785,111.4046,,,,34.66808,96.60341,35.61967,36.17058,38.69875,38.7381,38.70811,38.83034,
,,,,,,,52.32476,0,119.3246,53.062,19.14999,119.3246,45.91447,9.748401,106.4733,47.44398,27.84004,152.7885,43.73528,12.1038,111.3755,,,,34.78043,96.4185,35.58455,36.15331,38.67528,38.7316,38.69342,38.79408,
,,,,,,,52.34169,0,119.2832,53.05751,19.14999,119.2832,45.91,10.19564,106.4316,47.46856,27.29004,152.787,43.73899,12.44494,111.3452,,,,34.8474,96.27895,35.69756,36.07456,38.67044,38.71135,38.67242,38.81249,
,,,,,,,52.33964,0,119.2396,53.02893,19.14999,119.2396,45.8951,10.65345,106.3937,47.46782,26.66671,152.7854,43.7165,12.76886,111.3149,,,,34.9538,96.13593,35.93179,36.13046,38.66373,38.71284,38.68822,38.81323,
,,,,,,,52.31434,0,119.1933,53.01791,19.14999,119.1933,45.88318,11.29916,106.3533,47.48608,25.9456,152.7838,43.71074,13.0992,111.2837,,,,35.05778,95.98933,35.9372,36.55914,38.68925,38.70244,38.68673,38.82588,
,,,,,,,52.3203,0,119.1445,53.00129,19.14999,119.1445,45.87573,11.81608,106.3129,47.50005,25.31412,152.7824,43.74104,13.431,111.2523,,,,35.13219,95.78906,35.87145,36.41947,38.64957,38.68238,38.67242,38.79017,
,,,,,,,52.31658,0,119.0931,52.9828,19.14999,119.0931,45.88691,12.35623,106.2742,47.50899,24.65547,152.7813,43.69865,13.75969,111.2204,,,,35.2544,95.58379,35.93589,36.30041,38.6669,38.6846,38.66573,38.80598,
,,,,,,,52.29407,0,119.0397,52.94395,19.14999,119.0397,45.87648,12.92383,106.2348,47.51029,23.98506,152.7804,43.72096,14.08996,111.1887,,,,35.42256,95.37338,36.23849,36.47426,38.64008,38.67569,38.66294,38.80282,
,,,,,,,52.28086,0,118.9844,52.90864,19.14999,118.9844,45.89045,13.46538,106.1948,47.51402,23.33155,152.7787,43.71,14.42022,111.1562,,,,35.57584,95.15771,36.12698,36.90609,38.65032,38.66919,38.64658,38.77157,
,,,,,,,52.26524,0,118.9277,52.90211,19.14999,118.9277,45.87927,13.79515,106.1548,47.53637,22.6707,152.777,43.71427,14.74996,111.1242,,,,35.76111,94.93666,36.08831,36.78184,38.64008,38.65934,38.63393,38.75669,
,,,,,,,52.27193,0,118.8699,52.88324,19.14999,118.8699,45.86157,14.05478,106.1145,47.52687,22.0091,152.7743,43.70721,15.30005,111.0915,,,,35.92313,94.71008,36.14809,36.49896,38.6289,38.64764,38.65996,38.76488,
,,,,,,,52.25333,0,118.8114,52.81973,19.14999,118.8114,45.86381,14.43177,106.0748,47.52687,21.35045,152.7706,43.70553,15.70341,111.0588,,,,36.1443,94.52782,36.449,36.70996,38.62368,38.6638,38.66201,38.76116,
,,,,,,,52.30077,0,118.7523,52.83187,19.14999,118.7523,45.85189,14.9739,106.0359,47.54699,20.69008,152.7658,43.73156,16.35114,111.0253,,,,36.21852,94.34102,36.27361,37.04502,38.63411,38.63724,38.65773,38.74331,
,,,,,,,52.25705,0,118.6919,52.81749,18.92999,118.6919,45.85766,15.58682,105.9974,47.53115,20.02988,152.7598,43.70386,16.66486,110.9918,,,,36.08608,94.19955,36.27865,36.81917,38.62145,38.65042,38.62278,38.7619,
,,,,,,,52.27844,0,118.6303,52.80124,18.63666,118.6303,45.86139,16.3175,105.9591,47.55574,19.37014,152.7522,43.72635,17.3398,110.9576,,,,36.12198,94.10703,36.44676,36.94083,38.61921,38.63631,38.60772,38.77678,
,,,,,,,52.25835,0,118.5675,52.78929,18.24555,118.5675,45.84649,16.94607,105.9211,47.55723,18.71004,152.7434,43.70981,17.66527,110.9233,,,,36.3612,94.01477,36.61505,37.18544,38.61307,38.63501,38.61516,38.77604,
,,,,,,,52.28514,0,118.5035,52.78462,17.94407,118.5035,45.85487,17.60346,105.8828,47.54624,18.05002,152.7332,43.69587,18.32331,110.8886,,,,36.20755,93.92284,36.86759,37.37192,38.60282,38.63259,38.58021,38.75298,
,,,,,,,52.25984,0,118.4386,52.7452,17.61542,118.4386,45.8368,18.05568,105.8447,47.53581,17.39006,152.722,43.71873,18.65613,110.8539,,,,36.17909,93.78129,37.15207,37.48633,38.58568,38.60213,38.57593,38.76953,
,,,,,,,52.27863,0,118.3729,52.76164,17.27501,118.3729,45.82804,18.63507,105.8065,47.53506,16.73004,152.7097,43.70479,19.3149,110.8187,,,,36.33385,93.63895,37.34931,37.58217,38.62387,38.62089,38.59675,38.77455,
,,,,,,,52.28384,0,118.3068,52.74502,16.9515,40,45.8219,19.19807,105.7678,47.54699,16.07004,152.6961,43.71074,19.64478,110.7833,,,,36.47839,93.4459,37.34576,37.93432,38.62052,38.65656,38.62482,38.79984,
,,,,,,,52.30021,0,118.2405,52.72485,16.62065,118.2405,45.81966,19.94961,105.7293,47.5604,15.41005,152.6817,43.7152,20.30527,110.7474,,,,36.83089,93.24966,37.1403,37.84888,38.65572,38.65804,38.64565,38.79612,
,,,,,,,52.27547,0,118.1737,52.71606,16.28905,118.1737,45.80923,20.58092,105.6903,47.57027,14.75004,152.6662,43.69066,20.63498,110.7114,,,,37.01691,93.05022,37.0992,37.40535,38.67062,38.69371,38.67316,38.79315,
,,,,,,,52.30579,0,118.1068,52.7226,15.7404,118.1068,45.82283,21.22953,105.6512,47.56934,14.09004,152.6496,43.69717,21.29501,110.675,,,,37.26096,92.89751,37.21781,37.46181,38.69372,38.71005,38.70607,38.82235,
,,,,,,,52.25407,0,118.0398,52.70168,15.3367,118.0398,45.79805,21.90668,105.6118,47.54308,13.87005,152.6329,43.70609,21.62509,110.6386,,,,37.01839,92.74277,37.09304,37.78722,38.71962,38.7277,38.70012,38.86084,
,,,,,,,52.28979,0,117.9725,52.69944,14.68872,117.9725,45.77514,22.55904,105.5724,47.54233,13.79671,152.6159,43.69587,22.28503,110.6017,,,,36.71202,92.58598,37.44662,37.89959,38.73079,38.7485,38.72837,38.88837,
,,,,,,,52.27547,0,117.9055,52.70337,14.15527,117.9055,45.75558,23.21842,105.5329,47.56487,13.91893,152.5981,43.6914,22.61504,110.5649,,,,36.7909,92.47713,37.78564,38.1169,38.73619,38.76578,38.75812,38.87963,
,,,,,,,52.27249,0,117.8387,52.70243,13.6269,117.8387,45.77794,23.88138,105.4934,47.56319,13.8619,152.5797,43.70479,23.27505,110.5277,,,,36.99384,92.31873,37.88744,38.40015,38.7809,38.7812,38.77206,38.89004,
,,,,,,,52.26579,0,117.7721,52.69216,13.05696,117.7721,45.75279,24.53961,105.4536,47.55742,13.85918,152.56,43.69549,23.60504,110.4903,,,,37.37722,92.15961,37.75949,38.32436,38.80456,38.78789,38.79233,38.91217,
,,,,,,,52.29332,0,117.7057,52.68076,12.51304,117.7057,45.76397,25.1998,105.4139,47.56059,13.88,152.5399,43.69419,24.26504,110.4524,,,,37.57272,92.04983,37.6618,37.96924,38.80921,38.81389,38.82356,38.91663,
,,,,,,,52.26133,0,117.6398,52.6817,11.74564,117.6398,45.7811,25.86027,105.3741,47.55947,13.86703,152.5186,43.72171,24.59505,110.4144,,,,37.79966,91.9407,37.70439,38.03239,38.8338,38.82949,38.84122,38.91961,
,,,,,,,52.27472,0,117.575,52.67497,11.11855,117.575,45.76918,26.51989,105.3342,47.5468,13.86874,152.4965,43.68676,25.25504,110.3756,,,,37.468,91.73235,37.73278,38.33699,38.83585,38.85922,38.85182,38.94714,
,,,,,,,52.2325,0,117.5114,52.66806,10.47241,117.5114,45.74906,27.17999,105.2946,47.54903,13.87192,152.474,43.71669,25.58504,110.3368,,,,37.24478,91.57112,38.22571,38.55301,38.86882,38.86739,38.85926,38.98359,
,,,,,,,52.24347,0,117.45,52.66227,10.2322,117.45,45.76918,27.84005,105.255,47.53488,13.86923,152.4503,43.69122,26.24504,110.2977,,,,37.53571,91.40948,38.54867,38.63101,38.85764,38.87408,38.86,38.99716,
,,,,,,,52.25184,0,117.391,52.64938,10.16772,117.391,45.75204,28.49998,105.2156,47.53656,13.86996,152.4254,43.71297,26.57504,110.2582,,,,37.84282,91.24754,38.38635,38.88064,38.88726,38.89488,38.88082,39.02469,
,,,,,,,52.23845,0,117.3338,52.66227,10.07078,117.3338,45.73714,29.16,105.1763,47.55127,13.87037,152.4001,43.68991,27.23504,110.2182,,,,38.02233,91.08537,38.02267,38.60724,38.89546,38.909,38.88138,38.99549,
,,,,,,,52.23677,0,117.2794,52.65088,9.936897,117.2794,45.75186,29.82001,105.137,47.54308,13.86985,152.374,43.69735,27.78504,110.1781,,,,37.90234,90.92307,38.11159,38.63176,38.88447,38.9038,38.9312,39.01278,
,,,,,,,52.23826,0,117.2281,52.67273,9.618464,117.2281,45.75335,30.48,105.0979,47.55127,14.09006,152.3477,43.6927,28.51838,110.1378,,,,37.82441,90.81071,38.28194,39.09461,38.90086,38.91717,38.90834,39.02246,
,,,,,,,52.24366,0,117.1801,52.63369,9.435379,117.1801,45.75577,31.14,105.0589,47.56692,14.16343,152.3203,43.69791,29.16615,110.0973,,,,37.85324,90.69966,38.71136,39.14086,38.90533,38.93148,38.89272,39.03045,
,,,,,,,52.24217,0,117.1352,52.63967,9.00358,117.1352,45.74515,31.8,105.0201,47.55798,14.48112,152.2926,43.68452,29.80986,110.0568,,,,38.39436,90.59006,38.70015,38.95289,38.90366,38.92702,38.89848,39.04626,
,,,,,,,52.24068,0,117.0933,52.64415,8.692474,117.0933,45.74087,32.46,104.9819,47.53432,14.68487,152.2646,43.68768,30.48479,110.0161,,,,38.62037,90.43203,38.62618,38.82418,38.91185,38.93668,38.90536,39.04533,
,,,,,,,52.25556,0,117.0532,52.6421,8.383811,117.0532,45.75633,33.12,104.9438,47.54177,15.10314,152.2359,43.67504,31.14027,109.9751,,,,38.31251,90.32323,38.47844,39.06656,38.90514,38.93798,38.90295,39.02822,
,,,,,,,52.26133,0,117.0161,52.65387,8.033289,117.0161,45.75726,33.78,104.9064,47.55667,15.41638,152.2068,43.67635,31.79831,109.9344,,,,37.91425,90.21623,39.01395,39.33476,38.89415,38.94244,38.91336,39.03287,
,,,,,,,52.26059,0,116.9945,52.71737,7.929858,116.9945,45.75931,34.44,104.8698,47.58052,15.94813,152.1771,43.67727,32.46112,109.8937,,,,38.42245,90.01118,39.32346,39.1936,38.91073,38.94169,38.90741,39.03213,
,,,,,,,52.26449,0,116.959,52.63836,7.675653,116.959,45.76844,34.66,104.8337,47.56263,16.36921,152.1472,43.68452,33.1199,109.8529,,,,38.68752,89.80448,38.92448,39.41946,38.93271,38.91866,38.88603,39.01353,
,,,,,,,52.2697,0,116.9226,52.6223,7.4396,116.9226,45.75856,34.73334,104.798,47.54531,16.79124,152.1161,43.69958,33.77978,109.8117,,,,38.58242,89.5962,38.62786,39.29223,38.87925,38.90306,38.89569,38.99791,
,,,,,,,52.27193,0,116.8965,52.6944,6.801704,116.8965,45.76397,34.61111,104.7622,47.55574,17.02953,152.0845,43.67188,34.44027,109.7706,,,,38.27438,89.43637,39.12024,39.69713,38.87683,38.88597,38.87766,39.00144,
,,,,,,,52.31416,0,116.8682,52.86624,6.645652,116.8682,45.76694,34.66815,104.7268,47.57232,17.38999,152.0519,43.67802,35.09998,109.7296,,,,38.44347,89.27755,39.33821,39.99282,38.87236,38.88764,38.88435,38.95792,
,,,,,,,52.4133,0,116.8306,52.84364,6.522319,116.8306,45.76769,34.67087,104.6918,47.57586,17.73025,152.019,43.69587,35.76001,109.689,,,,38.99836,89.1199,39.16114,39.49505,38.8582,38.8698,38.84494,38.97689,
,,,,,,,52.41777,0,116.7959,52.84364,6.656559,116.7959,45.74068,34.65004,104.6564,47.57139,18.26326,151.9855,43.66835,36.42008,109.6481,,,,38.94943,89.01356,38.9865,39.56117,38.84051,38.86089,38.84494,38.97317,
,,,,,,,52.47785,0,116.7725,52.90659,6.608177,116.7725,45.75502,34.66302,104.6211,47.55369,18.6745,151.9513,43.66742,37.08002,109.6075,,,,38.73812,88.90995,39.313,40.18525,38.82635,38.85922,38.82951,38.95997,
,,,,,,,52.49515,0,116.7429,52.94096,6.595685,116.7429,45.76154,34.66131,104.5855,47.56394,19.10267,151.9166,43.6743,37.30004,109.5669,,,,38.93753,88.80929,39.6537,40.0374,38.8271,38.83562,38.79437,38.91385,
,,,,,,,52.54203,0,116.7013,52.95515,6.62014,116.7013,45.74888,34.65813,104.5499,47.5535,19.34014,151.8811,43.69215,37.37338,109.5267,,,,39.42247,88.66177,39.36063,39.63565,38.78984,38.81036,38.80274,38.92426,
,,,,,,,52.55672,0,116.6692,52.97439,6.608,116.6692,45.75409,34.66082,104.5141,47.54028,19.6991,151.8452,43.66742,37.25114,109.4868,,,,39.42842,88.51511,39.22839,40.10426,38.79543,38.80498,38.80571,38.88632,
,,,,,,,52.63876,0,116.6372,52.98933,6.607942,116.6372,45.75037,34.66009,104.4778,47.55276,20.04064,151.8091,43.67039,37.30819,109.4469,,,,38.89791,88.36947,39.89876,40.33829,38.77028,38.79457,38.76017,38.85192,
,,,,,,,52.6462,0,116.6033,52.99774,6.832027,116.6033,45.75037,34.65968,104.4406,47.55965,20.57329,151.7726,43.66984,37.3109,109.4072,,,,39.62411,88.17371,39.94751,40.06563,38.74812,38.76207,38.73135,38.85564,
,,,,,,,52.6728,0,116.5638,53.01418,6.902657,116.5638,45.75707,34.66019,104.4026,47.55053,20.98434,151.7355,43.67486,37.29008,109.3671,,,,39.92323,88.02538,39.59916,40.0933,38.73172,38.76708,38.75961,38.85061,
,,,,,,,52.71,0,116.5256,53.00222,7.000875,116.5256,45.74608,34.65999,104.3633,47.53954,21.41276,151.6979,43.68155,37.30305,109.3257,,,,39.24632,87.87565,39.90997,40.59628,38.75389,38.7485,38.74604,38.81918,
,,,,,,,52.73177,0,116.4943,53.0237,7.131853,116.4943,45.7364,34.65995,104.3224,47.56338,21.65013,151.6597,43.66909,37.30135,109.2827,,,,39.5884,87.72446,40.34462,40.35463,38.71067,38.73067,38.70514,38.83629,
,,,,,,,52.75092,0,116.4665,53.01492,7.671795,116.4665,45.73789,34.66005,104.2799,47.56189,22.22908,151.6212,43.65496,37.29816,109.2375,,,,40.17398,87.57304,40.16774,40.13862,38.73899,38.7277,38.72298,38.8348,
,,,,,,,52.74293,0,116.435,53.02296,7.928174,116.435,45.74757,34.66,104.2355,47.53563,22.86399,151.5825,43.66222,37.30085,109.1902,,,,39.54971,87.4714,39.98001,40.68821,38.70918,38.73606,38.70588,38.79333,
,,,,,,,52.77473,0,116.3991,53.00801,8.017274,116.3991,45.72895,34.66,104.1895,47.52761,23.56773,151.5437,43.66761,37.30012,109.14,,,,39.67397,87.32204,40.53963,40.64977,38.68236,38.73829,38.68673,38.84373,
,,,,,,,52.79427,0,116.3657,53.02931,8.092414,116.3657,45.71684,34.66002,104.1419,47.55667,24.20693,151.5048,43.68694,37.29971,109.087,,,,40.37655,87.17384,40.51796,40.42391,38.7077,38.71953,38.7044,38.84094,
,,,,,,,52.80747,0,116.3395,53.03416,8.672621,116.3395,45.72168,34.66,104.0929,47.54773,24.86622,151.466,43.66017,37.30023,109.0319,,,,39.84454,87.02694,40.21704,40.8212,38.69298,38.72194,38.68376,38.82067,
,,,,,,,52.7911,0,116.3102,53.03585,8.92077,116.3102,45.71106,34.66001,104.0434,47.53339,25.53363,151.4274,43.66463,37.30002,108.9746,,,,39.82148,86.88017,40.7916,40.89122,38.6615,38.70782,38.6739,38.84076,
,,,,,,,52.81045,0,116.2757,53.03267,9.001935,116.2757,45.73174,34.66001,103.9931,47.54177,26.18892,151.3885,43.68824,37.29999,108.9159,,,,40.58191,86.7336,40.74509,40.72165,38.69372,38.716,38.68673,38.84466,
,,,,,,,52.77567,0,116.2428,53.02987,9.085109,116.2428,45.71702,34.66001,103.9419,47.51644,26.84959,151.3497,43.66742,37.30008,108.8559,,,,40.11743,86.5873,40.39318,41.10222,38.68161,38.6833,38.69342,38.82235,
,,,,,,,52.78962,0,116.2126,53.062,9.662604,116.2126,45.71609,34.66001,103.8898,47.53506,27.51071,151.3105,43.66017,37.30003,108.7954,,,,40.10348,86.44006,41.032,41.0686,38.63393,38.68758,38.66275,38.81044,
,,,,,,,52.79129,0,116.1781,53.02819,9.909883,116.1781,45.72503,34.66001,103.8367,47.54084,28.16974,151.2716,43.65998,37.30003,108.7349,,,,40.8587,86.29308,40.88257,40.74709,38.66448,38.70634,38.67762,38.81416,
,,,,,,,52.77938,0,116.1405,53.04911,10.21253,116.1405,45.71982,34.66001,103.7832,47.54103,28.83002,151.2325,43.66482,37.30005,108.6746,,,,40.15854,86.14642,40.73613,41.48093,38.68776,38.68776,38.6726,38.79259,
,,,,,,,52.75632,0,116.1035,53.03416,10.36834,116.1035,45.72448,34.66001,103.7286,47.53339,29.49016,151.1937,43.66835,37.30004,108.6144,,,,40.5542,85.94884,41.24493,41.2248,38.64529,38.68535,38.67019,38.78738,
,,,,,,,52.73753,0,116.0656,53.01268,11.04358,116.0656,45.70268,34.66001,103.6735,47.5455,29.70997,151.1545,43.65775,37.08004,108.5546,,,,41.12582,85.79904,40.86688,41.15422,38.66373,38.67792,38.67167,38.80207,
,,,,,,,52.75557,0,116.0249,52.99083,11.42148,116.0249,45.6902,34.66001,103.618,47.55798,29.78338,151.1149,43.6572,36.78671,108.4951,,,,40.25731,85.65071,41.13155,41.78646,38.67566,38.68683,38.67632,38.77901,
,,,,,,,52.72786,0,115.9827,53.00222,11.82447,115.9827,45.70193,34.66001,103.5621,47.53935,29.66117,151.0751,43.64307,36.3956,108.436,,,,41.03709,85.5027,41.29126,41.16611,38.64957,38.68479,38.65085,38.81044,
,,,,,,,52.72209,0,115.9397,52.97981,12.08985,115.9397,45.71237,34.66001,103.5061,47.54401,29.71817,151.0351,43.65552,36.09412,108.3773,,,,41.13029,85.40503,40.90293,41.83606,38.66914,38.6833,38.68078,38.80375,
,,,,,,,52.69754,0,115.8953,52.95515,12.4386,115.8953,45.68722,34.44001,103.4498,47.53041,29.72091,150.9949,43.63786,35.76547,108.319,,,,40.68217,85.25896,41.51185,41.92595,38.66075,38.67662,38.66201,38.79538,
,,,,,,,52.69903,0,115.8501,52.95198,12.77764,115.8501,45.69765,34.14668,103.3933,47.55425,29.70008,150.9548,43.66166,35.42506,108.2611,,,,41.3377,85.1133,41.18684,41.3355,38.65405,38.67569,38.65903,38.80431,
,,,,,,,52.67001,0,115.8041,52.94544,13.09536,115.8041,45.69691,33.75556,103.3364,47.54177,29.71305,150.9142,43.67337,35.10155,108.2035,,,,40.76923,84.96806,41.35346,42.3823,38.65926,38.68089,38.67688,38.79557,
,,,,,,,52.67577,0,115.7575,52.94619,13.43053,115.7575,45.68405,33.23408,103.2794,47.54848,29.71135,150.8738,43.66445,34.77069,108.1469,,,,41.26943,84.772,41.63943,41.73966,38.65554,38.67142,38.65401,38.76916,
,,,,,,,52.67968,0,115.7103,52.91686,13.76118,115.7103,45.67306,32.83211,103.2226,47.53506,29.70816,150.8335,43.64158,34.4391,108.091,,,,41.14145,84.6238,41.3542,42.17707,38.61996,38.66473,38.65829,38.80226,
,,,,,,,52.66089,0,115.6626,52.9305,14.08902,115.6626,45.69299,32.39392,103.1658,47.53264,29.71086,150.793,43.66891,34.11045,108.0359,,,,40.92865,84.42464,41.8942,42.50414,38.64529,38.67941,38.65624,38.7673,
,,,,,,,52.67652,0,115.6147,52.9163,14.42025,115.6147,45.68703,32.16003,103.1093,47.54401,29.71012,150.7521,43.65329,33.78008,107.9821,,,,41.46326,84.22446,41.38689,41.89419,38.6371,38.65637,38.6198,38.75818,
